name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_19981,YXYXX,YYXyXyXXyxxYYx,1,26714,22,2
ac19_19982,YYXXyx,YYXXYXyXXYx,3,26715 38931 120611,37,2
ac19_19983,YXXyx,YYYXyxxYxxxyyX,1,26716,11,2
ac19_19986,YYXXXyxx,YYYxxxyXyXX,1,26722,17,2
ac19_19987,YXXYxxyX,YYxxyXyXX,4,26724 124677 145568 152458,39,2
ac19_19988,YXX,YYYXyXYxyyXyx,2,26725 149697,8,2
ac19_19989,YYXXX,YYYxyxxyXXyyx,2,26726 55897,9,2
ac19_19990,YYXXX,YYXXyXXXYXYx,2,26727 32136,9,2
ac19_19991,YXYXXYx,YYXXyxyXYx,5,26728 62898 80201 121023 126879,15,2
ac19_19993,YYXXXyx,YYXXXyXYX,4,26730 63461 140772 151240,8,2
ac19_19994,YXXYx,YYYXXyxyXYXYx,3,26732 88591 91699,9,2
ac19_19995,YXXYxYxx,YYxxYXYXYxx,2,26733 62444,19,2
ac19_19996,YXXyXyX,YYYXXXyxyxyxx,1,26735,405,2
ac19_19997,YXXyx,YYYXyxyXXX,13,26736 29318 42898 43096 54374 55301 67616 75643 82292 104366 119814 143374 156421,36,2
ac19_19998,YYXXX,YYYYYXyXyXyyx,2,26739 75750,7,2
ac19_20000,YXXyx,YYYXXXXXXXyyx,2,26743 53406,8,2
ac19_20003,YXXXyXYx,YXYxxyXXX,8,26748 44339 68840 69378 69862 98800 112804 125625,94,2
ac19_20004,YYXXYx,YYXyyxYXXYx,3,26749 120857 131024,13,2
ac19_20005,YXXyx,YYXXXyxxxxxxxx,1,26750,26,2
ac19_20007,YXXyx,YYYXyXyyXXXYx,4,26754 37130 38422 103070,181,2
ac19_20009,YXYXXyxYx,YYxYXXyxyX,1,26756,22,2
ac19_20010,YYXXXyXX,YYYXXyXXyXX,1,26758,15,2
ac19_20011,YYXXXYxxYxx,YYXXXXyxxxx,2,26759 93970,489,2
ac19_20012,YXyXYXyxx,YYXyXYxyxxxx,1,26761,21,2
ac19_20014,YYXXyx,YYXXXXyxYYxyX,1,26767,9,2
ac19_20015,YXyXXyX,YYYXyxxYxyyx,2,26768 116172,13,2
ac19_20016,YXXyx,YYYYXXYXyyyyX,2,26769 102884,140,2
ac19_20017,YYXyxxyyX,YYXXXyxyx,3,26770 72276 75400,23,2
ac19_20019,YYXXX,YYYXyyxyyXyxYx,1,26773,12,2
ac19_20020,YYXXXyxx,YYXyxxxxyyX,1,26774,21,2
ac19_20021,YXyXYxx,YYYXXyyxxYx,3,26775 81520 139961,55,2
ac19_20022,YYXXX,YYxxyXYxyXyXyx,1,26776,12,2
ac19_20023,YXYXXYx,YYXyyxxyXyx,4,26777 73203 88398 113950,61,2
ac19_20026,YXX,YYXXYxyXyyx,2,26781 27587,6,2
ac19_20027,YXyXXyx,YYXyxYXyyxx,3,26782 141944 145028,13,2
ac19_20028,YXYXX,YYYxYxyXyXyXyxyx,1,26783,12,2
ac19_20029,YXYxyx,YYXYxxYYxxYxx,1,26784,44,2
ac19_20030,YXXyx,YYXXYYxyXyXyx,3,26785 79760 134163,7,2
ac19_20031,YXXYxxyX,YYYXXyyyx,2,26786 138253,32,2
ac19_20032,YXXYxxyX,YYYxxyXXyXX,1,26787,41,2
ac19_20033,YYXXXYx,YYXYxxxyyXXX,1,26789,8,2
ac19_20035,YYXXXYx,YYXYxYxyyXyX,1,26794,16,2
ac19_20036,YYXXX,YYXXYYXXXXXXYx,1,26796,6,2
ac19_20037,YXYXXYx,YYYxYXyyX,3,26797 116782 118780,91,2
ac19_20038,YYXXyxx,YYxxxYXXXX,6,26799 35845 44493 62708 99787 123294,30,2
ac19_20040,YXXyx,YYXXYXyyXYXyx,3,26801 67412 83658,10,2
ac19_20041,YXXyx,YYXXYYxxyxxyyX,1,26803,9,2
ac19_20042,YXXyx,YYXyXYxyyXXYX,3,26806 43496 81944,14,2
ac19_20043,YYXXyx,YXyXXYxxyxx,5,26808 30286 51776 89137 132089,8,2
ac19_20044,YXyXXXyx,YYxyXXXyyXYXyyXYx,2,26809 143098,207,2
ac19_20045,YYXXX,YYYXyyXYYxyyX,2,26813 98033,10,2
ac19_20046,YYXXyxx,YYYXXYxYxYYX,1,26814,52,2
ac19_20047,YXyXXyX,YYXXyyxxxYXyX,2,26815 33407,76,2
ac19_20048,YXX,YYYYxyXXyXyx,5,26816 32879 97188 123554 137261,7,2
ac19_20049,YXXyx,YYYYXXyxxxyyxx,1,26817,13,2
ac19_20050,YYXXXYx,YYXYYXYXXyx,2,26818 42278,160,2
ac19_20051,YYXXYx,YYXXyXXyxyxxx,1,26823,8,2
ac19_20052,YXYXYx,YYXXXyyXYYxYxYx,1,26824,55,2
ac19_20053,YYXXyx,YYYXXXXyxxx,2,26826 105457,11,2
ac19_20054,YYXXXyX,YYXyyXyxYxx,3,26827 104944 151128,11,2
ac19_20055,YYXXXXXXXXyx,YXXXXXXyxxxxx,6,26828 76912 110341 125064 127603 134070,242,2
ac19_20056,YXXX,YYYxyXyxyyx,5,26830 67656 88308 105921 135363,16,2
ac19_20057,YXXX,YYXyyXyxYxyxx,1,26831,10,2
ac19_20058,YXyXXyx,YYxyxyXYxyXYXyX,1,26832,132,2
ac19_20059,YXX,YYYYXyXXyyyxx,1,26833,5,2
ac19_20060,YXXyx,YYYXyyyXYXyXyx,2,26834 149855,10,2
ac19_20061,YYXXYx,YYYXXyXyyyxxx,1,26835,17,2
ac19_20062,YYXXYXX,YYXXYYxyXyyx,1,26836,13,2
ac19_20064,YXX,YYYYXyyXyyXXYx,2,26839 91372,21,2
ac19_20065,YXXyx,YYXyxxxyXyxxxx,1,26840,44,2
ac19_20066,YXYXyx,YYYxyyXyyxx,5,26841 45259 76727 79511 96100,146,2
ac19_20067,YXXyx,YYYXyyxxxxxyyX,1,26842,8,2
ac19_20068,YYXXX,YYYYXyxxyXXXyx,1,26846,9,2
ac19_20069,YXXyx,YYYXyxyXyyXXXX,2,26850 79349,576,2
ac19_20071,YYYXXXX,YXXXXyxxYx,4,26857 70842 114143 143651,7,2
ac19_20072,YXYXXYx,YXyXyxYxxxyX,3,26858 79908 99556,23,2
ac19_20074,YXXXYxYx,YYXXYxYYxyX,2,26860 45973,351,2
ac19_20075,YYXXYx,YYXyxYYXXXYxx,1,26862,13,2
ac19_20076,YYXXXyX,YYXyXyyxYxx,3,26863 30453 100222,11,2
ac19_20077,YYXXXYX,YYXyXXXYx,5,26866 45732 123659 145892 146779,13,2
ac19_20078,YXXYx,YYXXXXyyxxyxx,2,26867 105211,7,2
ac19_20079,YXX,YYYYYXyyXyXXyx,2,26868 47211,8,2
ac19_20080,YYXXYXyyX,YYxyXXyxx,1,26869,22,2
ac19_20082,YXyXXyX,YYXXyxYXyyx,3,26871 86162 121354,42,2
ac19_20083,YXYXX,YYYxYXYXXXXXyyx,1,26872,16,2
ac19_20085,YXXyx,YYXXYXyXyyxYx,4,26874 29339 95845 153209,30,2
ac19_20086,YXXyx,YYXYXyyXyXXYxx,1,26877,42,2
ac19_20087,YXXyx,YYXYxYxyXyyxx,3,26878 74672 125621,81,2
ac19_20088,YYXXXXXYx,YXYXXXyxxx,2,26879 68565,31,2
ac19_20089,YYXXX,YYXYYXXyXyxYX,4,26883 49088 91810 120144,9,2
ac19_20091,YXXYx,YYYXXyXXXyxxxx,1,26885,17,2
ac19_20093,YXYXyx,YYYYXyxyXXyXYYx,2,26890 63404,738,2
ac19_20096,YXYXyx,YYXXXyyXYYxYX,1,26893,153,2
ac19_20097,YYXXYx,YYYxyyxYYXyyX,1,26894,41,2
ac19_20098,YXYXyx,YYXXXyyXYXYYx,2,26895 70980,594,2
ac19_20101,YXXYx,YYYXXYxxyyxyXX,1,26898,10,2
ac19_20103,YYXXX,YYXXXyXXYxxYX,3,26900 127670 149555,18,2
ac19_20104,YXXXX,YYYXyyXYXyxyx,1,26901,13,2
ac19_20105,YYXXYx,YXYxYXyxyXXYx,1,26903,14,2
ac19_20106,YYXXX,YXXYXXXyXyxYxxx,1,26905,9,2
ac19_20107,YXXXyxYx,YYxyXYxyX,8,26910 36190 44410 48617 60167 74143 110574 126820,49,2
ac19_20108,YXYXX,YYXXXyXyyxYYx,2,26911 111868,11,2
ac19_20109,YXXyx,YYYXyyXyXyyxYX,2,26914 34503,8,2
ac19_20110,YXXYx,YYXXyxyXYxYxyX,1,26916,10,2
ac19_20111,YXXyx,YYYYXyyXYxyyyxyX,1,26917,30,2
ac19_20113,YYXXYx,YYXXyxxYXYXYx,1,26920,15,2
ac19_20114,YYXXYx,YYXXyyXYYxx,2,26921 31561,18,2
ac19_20116,YXyXXXyX,YYXYXyxyXyx,1,26928,20,2
ac19_20119,YXXyx,YYXyyxxYXyxYx,3,26931 83659 114244,25,2
ac19_20120,YYXXX,YYXYXXyXyxYxyx,1,26932,12,2
ac19_20121,YYYXXXX,YYYXXXyXyxxx,1,26933,6,2
ac19_20123,YXXyx,YYXYxxxyXyyXYX,1,26940,55,2
ac19_20126,YXXyx,YYYYXyxyxYxyyX,2,26944 139504,9,2
ac19_20127,YYXXyx,YYXXYYXXXYxyx,1,26945,7,2
ac19_20128,YYXXYx,YYxxxyXXyxYXX,1,26946,32,2
ac19_20129,YYXYxxxyX,YXXXyxxxYx,1,26947,22,2
ac19_20130,YYYXYXXyX,YYYXYXXXX,3,26948 42457 133456,6,2
ac19_20132,YXX,YYYXyyxyXyxx,2,26950 53985,8,2
ac19_20133,YXXyx,YYXYYXyyXXyx,3,26953 103819 127218,9,2
ac19_20134,YXYXX,YYYXXXXYYxyXyX,1,26957,11,2
ac19_20135,YXXyx,YYXYxyyxyXYxx,3,26958 111643 126159,12,2
ac19_20137,YXXXyxx,YYYXXyxyxx,2,26963 54171,9,2
ac19_20138,YXXyx,YYYYXyXyxyyyx,3,26964 45879 128393,92,2
ac19_20140,YYXXX,YYXyyXXYXyxYxx,1,26968,15,2
ac19_20141,YXXyx,YYYXyxyxYYxyyX,2,26971 29602,16,2
ac19_20142,YXYXX,YYYXXXyXXYYXyx,1,26972,21,2
ac19_20144,YXXYx,YYYYXXXYXyxYx,1,26974,11,2
ac19_20145,YYXXX,YYXyxxYXyXYXyx,1,26977,11,2
ac19_20146,YXXyXyx,YXYxyxxx,12,26979 27885 31337 35726 57271 66327 77966 80274 108922 118398 134166 135409,118,2
ac19_20147,YXXyXYx,YYYXXYxyXyyx,1,26980,19,2
ac19_20148,YXXyx,YYXYYxyXyXyXXX,2,26981 149985,436,2
ac19_20149,YXyXXyX,YYXYXXyyXyyx,1,26982,58,2
ac19_20150,YXXXyxx,YYXyXYxxyxxx,1,26984,612,2
ac19_20151,YXX,YYXyXyxxYxYXyyX,1,26985,8,2
ac19_20152,YXXyxYx,YYYxxyXYxyX,1,26986,136,2
ac19_20153,YYXXyx,YYYXXYXYYXXXX,1,26987,9,2
ac19_20154,YYXXXXX,YYYXXXyxxyX,3,26988 68201 111435,11,2
ac19_20155,YXXyx,YYYXXyyXXyxYXX,1,26989,13,2
ac19_20156,YXXYx,YYYXXYYxxxyyXX,1,26991,12,2
ac19_20157,YYXyxYXyx,YYXyxxxyX,9,26994 41901 46383 73606 76946 80453 109320 137033 151557,20,2
ac19_20158,YXXyx,YYXYXyXYXyyXXX,1,26995,20,2
ac19_20160,YXXYx,YYXYXyxYxYXXyx,1,26997,11,2
ac19_20161,YYXXXyxxx,YYxyXXXYx,2,26998 58788,28,2
ac19_20162,YXXyx,YYYYXyyXyyXXYx,3,27001 48457 150856,418,2
ac19_20163,YXXyx,YYYYXyyxxYXyyx,1,27003,43,2
ac19_20166,YYXXYYx,YYXXYXyxyxx,3,27007 70636 84084,11,2
ac19_20167,YXXYXXyx,YYXXYxyXXyx,3,27008 137538 155126,11,2
ac19_20168,YXXyx,YYYXyyxxyyX,7,27009 32398 49311 62266 85957 87250 97421,20,2
ac19_20169,YXXyxYx,YYXYYxxyXYx,3,27010 60334 95489,27,2
ac19_20170,YYXXYxxyx,YYxxyxYXyX,1,27016,29,2
ac19_20172,YYXXXyX,YXYXyXXX,12,27019 42592 55413 73900 78355 95588 103262 106318 120119 124500 137066 138911,243,2
ac19_20173,YXXyx,YYXyXyxxyxx,8,27021 69637 70802 78236 93099 136110 143413 154585,23,2
ac19_20175,YYXXyx,YYXYxyyXXYxyX,1,27026,32,2
ac19_20176,YYXXYx,YYYYYXXyXXYxx,1,27029,29,2
ac19_20177,YXyxYXXyx,YYXyyxYXyxYxxx,1,27030,61,2
ac19_20178,YXXyx,YYYXyxyyXYYXyx,3,27031 41649 156278,15,2
ac19_20179,YXYXyx,YYYxYYXyyXXYxyX,1,27032,733,2
ac19_20180,YXYxyx,YYXXyXyXyyx,8,27033 41185 47872 75022 80193 85111 105464 108947,25,2
ac19_20181,YXYXyx,YYXXXyxyXYxYx,1,27035,17,2
ac19_20182,YXXyx,YYYXXXyXYxyyx,1,27036,8,2
ac19_20183,YXXYx,YYYYXyyXXXYYYx,2,27038 92601,11,2
ac19_20184,YXXYXXX,YYXYxYXyXyyX,1,27039,15,2
ac19_20185,YYXXX,YYXXXXyxYXyxxx,1,27040,8,2
ac19_20186,YYXXXYXyX,YYXXXYXyyx,1,27041,6,2
ac19_20189,YXYXX,YYXXXXXyXYYxx,2,27045 123044,15,2
ac19_20190,YYXXYXyxx,YYXXXXYxxx,3,27046 42909 73331,15,2
ac19_20191,YYXXX,YYXXyXXyyxYxYx,1,27047,12,2
ac19_20192,YXXyx,YYYXyxyxyXyXX,4,27050 52311 79822 98621,50,2
ac19_20193,YXXYx,YYYXyyXyxyyxyx,2,27051 120198,20,2
ac19_20194,YYXXXyx,YYXXyyxxx,4,27052 30105 83662 134797,15,2
ac19_20196,YXXyx,YYXYXyxYXyyxx,3,27054 132436 150956,8,2
ac19_20197,YYXXXyX,YYXyyXXYYXyX,1,27055,17,2
ac19_20198,YYXXyx,YYYXXXYXyXYxx,1,27056,24,2
ac19_20201,YXXyx,YYYXXyXyyXYX,3,27062 27130 84405,13,2
ac19_20202,YXXXyxYx,YYXXyXYxxyx,1,27065,53,2
ac19_20203,YXXyx,YYYYXYxyXyXyyX,3,27066 86920 108356,109,2
ac19_20204,YXXYx,YYXXyxxxxyyXX,2,27069 114205,19,2
ac19_20205,YXXYxxyX,YXXXXyxxxYx,3,27070 114951 126259,29,2
ac19_20206,YXXyx,YYYXYYXyxxyyyX,6,27071 81645 95553 120185 135482 155302,45,2
ac19_20208,YXYXYx,YYYXXXXYYYxYx,1,27074,26,2
ac19_20210,YXYXYx,YYXYXyXyyxYxx,3,27077 43867 59160,50,2
ac19_20212,YXXyx,YYYYYXXyyyxyXX,1,27079,47,2
ac19_20213,YXXYx,YYYYYXXYYXyXYx,1,27081,10,2
ac19_20214,YXYXyx,YYXyXYxxYXyXX,7,27083 31330 33221 53894 89619 104601 155770,31,2
ac19_20215,YXXX,YYYYXyXYXXyxyyx,1,27085,13,2
ac19_20216,YYXXYx,YYYYXXyxxyXyx,1,27086,23,2
ac19_20217,YXyXXyx,YYXYxyxyXyx,3,27087 31765 38701,78,2
ac19_20218,YXXYx,YYXXyXXYXyxxxx,1,27088,19,2
ac19_20219,YYXXXyx,YYYXXyXYXyx,1,27089,14,2
ac19_20220,YXXYx,YYYxYYXYXXXyx,1,27090,12,2
ac19_20221,YXX,YYYXyXyXyyxYxxx,1,27092,8,2
ac19_20222,YXXyx,YYYXyyxYxyXX,3,27093 31831 70300,10,2
ac19_20223,YXXYxYxx,YYXyXyxyx,4,27094 39883 52746 79852,27,2
ac19_20224,YXXyXyxx,YYXYXXyxxxx,1,27095,30,2
ac19_20227,YYXXYx,YYXyxYYXXYx,3,27101 36964 72724,8,2
ac19_20228,YYXXYx,YYXYxxyyXYXyx,1,27104,19,2
ac19_20229,YXXyx,YYYXyyXXXyyx,3,27107 37365 156222,9,2
ac19_20230,YYXXYx,YYXYYXXYYXyxx,1,27110,7,2
ac19_20232,YYXXyxx,YYYYYYxxyyX,1,27112,10,2
ac19_20233,YYYXXXX,YYxYXXXXyxyx,1,27116,15,2
ac19_20234,YYXXYx,YYXXYxYXyxxyX,1,27117,8,2
ac19_20235,YYXXXyX,YYYXYXyyyX,2,27119 139232,123,2
ac19_20236,YYXXXXX,YYXyXXYxxyX,2,27121 50246,16,2
ac19_20237,YYXXyxx,YYYYYXXXyxx,1,27125,11,2
ac19_20238,YYXXYx,YYXyyXYxyyx,5,27127 93992 138622 139391 151770,19,2
ac19_20239,YXXYx,YYXYXyxxYxyXyX,1,27128,8,2
ac19_20240,YXXyx,YYXXXyXXyXYXXX,1,27129,28,2
ac19_20242,YXXyXyx,YYxxxyXYXyxx,2,27136 81040,111,2
ac19_20243,YYXXX,YYxxyXXXXYXyx,3,27137 113487 149464,9,2
ac19_20244,YXXYx,YYYYYYXXYXYxyX,2,27138 97697,10,2
ac19_20245,YXYXyx,YYXXyXXyxxYYx,1,27139,245,2
ac19_20246,YXXYx,YYXXXyXYYxYxYX,1,27140,12,2
ac19_20247,YXXXyxxYx,YXYXXXYxxx,3,27142 89895 92517,46,2
ac19_20249,YXXYx,YYXXXXyyxxYx,4,27146 75081 125583 144593,10,2
ac19_20250,YYXXyyxYx,YXYxxyXyX,4,27147 40425 60270 126617,24,2
ac19_20251,YXXX,YYXyyXXYxyx,2,27149 41358,6,2
ac19_20252,YYXYxYXXX,YYXXYYxyX,4,27150 122441 140519 143218,15,2
ac19_20254,YXXXyXyx,YYXXyXXyxyX,2,27152 149939,33,2
ac19_20255,YXX,YYYYXyyyXyyxYxx,1,27154,11,2
ac19_20256,YXXyx,YYXyXYXYXyyxx,4,27155 27300 68002 147143,12,2
ac19_20257,YXXyx,YYYXyXyXYxyXX,3,27157 35407 93707,35,2
ac19_20258,YXXYXXyX,YYXyXYxxyyx,1,27158,24,2
ac19_20259,YXYXYx,YYXyyXXYxxx,3,27159 105091 137024,11,2
ac19_20260,YXXyx,YYXyXYXyXXXX,8,27160 31919 54118 66146 77882 114986 141300 155691,13,2
ac19_20261,YXXyx,YYXXyXYXXXyXX,3,27163 37568 50094,15,2
ac19_20262,YXyXYxx,YYYXyxYYXYxx,1,27164,46,2
ac19_20264,YXXyx,YYYXyXyyxyxYYx,2,27167 53804,206,2
ac19_20265,YXXYxxyxx,YYYXXXyxxyxx,2,27169 115920,14,2
ac19_20266,YYXXYx,YXYXyXXYxxx,3,27172 31938 53123,80,2
ac19_20267,YXXYx,YYYXXYXXXYxx,3,27173 77918 149570,10,2
ac19_20268,YXXyx,YYYXyyxxxYXyx,1,27175,27,2
ac19_20269,YXXyx,YYXYYXyxyXyXyXyX,1,27178,347,2
ac19_20271,YXX,YYYXXXXyX,2,27181 133309,5,2
ac19_20272,YXXYx,YYYXyxyXyyxyyx,3,27183 34314 153539,14,2
ac19_20273,YXYXyx,YYYYXXXXXyxYX,1,27185,31,2
ac19_20274,YXXyx,YYXyXyXYxyXYXX,1,27187,23,2
ac19_20275,YXXyx,YYYXYXyyxxyxx,3,27188 67832 120809,100,2
ac19_20276,YXXYx,YYYXXYYXyyx,6,27190 54549 80337 110489 153796 154954,10,2
ac19_20277,YYXXXXyX,YYXXyyXXXYX,1,27192,16,2
ac19_20280,YXXyx,YYXYXyXYxyyXX,5,27196 30436 71613 104621 141073,10,2
ac19_20281,YYXXyx,YYXXyxYXyyx,3,27197 28620 102956,10,2
ac19_20282,YYXXyyx,YYXXXyx,7,27198 31699 32857 36602 51227 72776 73421,6,2
ac19_20283,YXXYXXyxx,YYXyXyxyxx,1,27200,93,2
ac19_20285,YYXXyx,YYXYxxyXXyx,3,27203 28033 148515,6,2
ac19_20286,YYXXXyX,YYXyyXXYYxyX,1,27204,8,2
ac19_20288,YXXYx,YYXyxYXyxYXXYx,1,27206,11,2
ac19_20290,YXXyx,YYXXyxYXyXXX,5,27209 48482 78653 80029 89221,15,2
ac19_20291,YYXXXyxyx,YYXXYXXyyx,1,27211,32,2
ac19_20292,YXX,YYYYXYxyXyyXyx,2,27212 103973,10,2
ac19_20293,YXXyx,YYXyXYXyxyXYxx,1,27213,9,2
ac19_20294,YYXXX,YYYYYXYXXXXXyX,1,27214,22,2
ac19_20295,YXyxYXXyx,YYXyyxYXyyx,4,27215 139923 140062 149527,29,2
ac19_20296,YXYXXYx,YXyXyxxxYXyx,3,27216 33852 64271,6,2
ac19_20297,YYXXXyX,YYXXyXXXXYX,2,27217 133826,36,2
ac19_20298,YXXyx,YYYXyxxyyyxx,2,27218 138276,70,2
ac19_20299,X,YYXXyxx,5,27219 48321 92573 115564 138416,5,2
ac19_20301,YXyxYXXyx,YYXXyyXYXXYxyX,1,27221,323,2
ac19_20302,YXXYx,YYXyXYXXyxYYx,2,27222 127565,14,2
ac19_20303,YXXyx,YYXYXYxyXyyX,11,27224 38072 38986 58235 61367 67892 68389 73319 123810 143682 154096,24,2
ac19_20304,YXXyx,YYXXXYYxyXyyXX,1,27225,106,2
ac19_20305,YYXXX,YYXXyxxxyyx,5,27227 27914 46188 82810 101987,6,2
ac19_20307,YYXXYx,YYXyyXyxxYXyx,1,27229,13,2
ac19_20308,YXYXYx,YYYXyxYXXXYxx,1,27231,44,2
ac19_20309,YYXXXYX,YYXyxxxyyX,4,27236 69952 89649 109561,7,2
ac19_20310,YXXyxYx,YYXYXYxYYxYX,1,27237,64,2
ac19_20311,YXXyx,YYYYXyXXyXyyyX,2,27238 85373,147,2
ac19_20314,YXXyXYx,YYXYXXyXyxyxx,1,27241,39,2
ac19_20315,YXXyx,YYXXXXyxyXyXX,4,27242 114524 135147 156727,12,2
ac19_20316,YXXyx,YYYXyXYXXyyX,3,27243 53512 108311,19,2
ac19_20317,YXXYx,YYXXyXXYYxxx,1,27245,25,2
ac19_20319,YXXyx,YYXyyXYYxyxxxx,1,27247,9,2
ac19_20321,YYXXX,YYXXXXXyxYxYXX,1,27250,11,2
ac19_20322,YYXXX,YYYXyXXXyxxx,2,27255 155727,7,2
ac19_20323,YXXyx,YYXXXYXyyXyyX,2,27256 105879,40,2
ac19_20325,YYYXXXX,YYYXyyxYXXyx,1,27259,8,2
ac19_20326,YXXYx,YYYxxyyXyXXyx,4,27260 46783 84223 111527,9,2
ac19_20327,YYXXX,YYXyyXYx,19,27261 40176 45169 49499 54443 76543 88216 93953 95857 100536 123625 125121 125574 125911 126652 130585 130650 132694 152478,8,2
ac19_20328,YYXXyxx,YYxxyXYxyX,2,27262 80733,20,2
ac19_20330,YXXXyxx,YYXyyXXYXX,4,27266 42083 98950 117774,42,2
ac19_20331,YYXXX,YYXXyyXYxxyxYX,1,27267,11,2
ac19_20332,YXXyx,YYXYYXyyXyyXYX,2,27271 115839,545,2
ac19_20334,YXXYx,YYYXYXyXyxYx,4,27273 36240 77172 85402,10,2
ac19_20336,YXXYx,YYXXYxYxxyXX,5,27277 130959 138798 142261 153607,10,2
ac19_20337,YXXyx,YYXyXyxxxxYXX,3,27278 41366 87479,28,2
ac19_20338,YXXyx,YYXXyyxYXyyXXX,1,27279,7,2
ac19_20343,YYXXYx,YYXXyXyyxxx,2,27287 70325,7,2
ac19_20344,YXXyx,YYYXyXXyxyyxx,1,27289,60,2
ac19_20345,YXXyx,YYYXXyyxxyXyXX,1,27291,22,2
ac19_20346,YXXyxYx,YYXYXYYxyxYx,1,27292,11,2
ac19_20348,YXyXXyx,YYXYxxyXXyxyX,2,27294 108377,118,2
ac19_20350,YXYXXYx,YYYxYXXyXYX,3,27298 35169 75303,17,2
ac19_20351,YXyXXyx,YYYxxYxyxyx,3,27299 44652 118177,13,2
ac19_20352,YXXyx,YYYYYXyyXyxyX,5,27301 30872 49983 79805 96029,47,2
ac19_20353,YXXyXyx,YYXXyyxYxx,4,27302 104707 114927 128025,73,2
ac19_20354,YXXYx,YYYXyXXYXYYxx,2,27304 32835,45,2
ac19_20356,YXXX,YYXyXYYxyXyyx,2,27306 69811,11,2
ac19_20358,YXXYx,YYYYYxyXyXXyyx,2,27308 155079,10,2
ac19_20361,YXXyx,YYYXyXyyxYXyyx,2,27312 154060,34,2
ac19_20362,YXX,YYYxyXYXyyXyx,3,27314 44467 48809,10,2
ac19_20365,YXXyx,YYYXXXyyyXXyX,1,27317,48,2
ac19_20366,YXXYx,YYXYYXYYXyyXYx,2,27319 137410,41,2
ac19_20367,YXXyx,YYXYxyyXXyxxyX,1,27320,15,2
ac19_20368,YXXyXYx,YYYXXXyXyx,3,27321 112708 120090,14,2
ac19_20369,YYXXX,YYXXXyyXyxYxYx,2,27324 115502,8,2
ac19_20370,YYXXX,YYXXXyyxyxYxYX,1,27325,8,2
ac19_20373,YXXYx,YYXyxxyXXyxx,5,27330 40402 46344 62031 132862,10,2
ac19_20374,YXXYXXXYx,YYXYXyXyxx,1,27331,33,2
ac19_20375,YYXXXXXXyX,YYYXXXXyXyX,3,27333 28368 148711,126,2
ac19_20376,YYXXYYxyX,YYXYXXXYYx,1,27334,15,2
ac19_20378,YXXyx,YYYXyxxxyyyX,3,27336 121670 150906,24,2
ac19_20379,YXXyx,YYXyyXXYXXyXYX,1,27339,87,2
ac19_20381,YXXyx,YYXYxyxYxyyXX,4,27342 40574 72435 108763,12,2
ac19_20382,YXYXX,YYYXXXyxYYXXyX,1,27343,18,2
ac19_20383,YYXXXyxx,YYYYXXXyxyX,1,27344,16,2
ac19_20384,YXXyx,YYXyyXXyxYXYx,3,27345 108843 153324,14,2
ac19_20385,YXXyxYXXyxx,YYXXXyXYxxyX,1,27346,127,2
ac19_20386,YXXXyXyx,YYxxxxyXX,5,27347 49891 105113 105960 113150,89,2
ac19_20387,YXXYXXX,YYYXYXXyXyyx,1,27348,12,2
ac19_20388,YXXyx,YYXYXyyxyXYxxx,1,27351,18,2
ac19_20389,YXXyxYx,YYYxYXYxYXYX,1,27352,22,2
ac19_20390,YXXyx,YYYXyyxYYxyxyX,2,27353 98510,10,2
ac19_20391,YXXyx,YYYXyyyxYxxx,4,27355 49501 64937 118894,58,2
ac19_20392,YXXyx,YYYYYXXyyxxyyX,1,27356,15,2
ac19_20393,YYXXXyx,YYXyxxxxyXyx,1,27358,9,2
ac19_20394,YXXyxYx,YYYxxyXyxyX,3,27359 79226 105588,8,2
ac19_20395,YXyXXyx,YYXXyXyyxyX,3,27361 135107 146529,130,2
ac19_20396,YXXyx,YYYXyxYYXyyXyx,3,27362 68073 107409,14,2
ac19_20397,YXXYx,YYXYYxyXXXYxyx,1,27363,31,2
ac19_20399,YYXXyx,YYXXXyxxx,6,27367 45374 82457 107736 127314 132056,8,2
ac19_20401,YXYXyx,YYXYYxyyXyyXyxx,2,27373 68202,301,2
ac19_20402,YXXYxxyx,YYxxYxxyXyX,5,27374 49923 75327 87799 106313,54,2
ac19_20403,YXXyx,YYXYxxyXXXyXX,3,27375 75356 102738,15,2
ac19_20404,YXYXyx,YYXXXXYXyXYYx,1,27376,92,2
ac19_20407,YXXYxxyx,YYxxYXyxxyX,3,27379 57257 86844,8,2
ac19_20409,YXXYx,YYYYYXyXyx,17,27385 30873 42750 47510 53853 58571 72641 74007 95819 100545 101205 103496 127145 127723 132980 150068 156394,8,2
ac19_20410,YXXXXYx,YYXXYXXyXYx,3,27387 64946 100240,14,2
ac19_20411,YYYXXXX,YYXyyXYx,7,27388 35830 101729 114103 144628 151964 155869,21,2
ac19_20412,YXXyx,YYXXyXYXyxyXyX,1,27390,19,2
ac19_20413,YYXXX,YYXyXyxYXYxyX,2,27391 115741,50,2
ac19_20414,YXYXX,YYYXXXXyyXYxYX,1,27394,34,2
ac19_20415,YXXYxxyx,YYxYXXXXyxxyx,1,27396,12,2
ac19_20416,YYXXYXX,YYYXyXXXyxxx,1,27401,14,2
ac19_20417,YXXyx,YYXyXYXXYxyXyX,1,27404,21,2
