representation,preproc,metric,algorithm,k,ari,nmi,bal_acc
kmer2,z,euclidean,kmeans,3,0.1590061632574632,0.16622800383672326,0.7162789037967456
kmer2,z,cosine,kmeans,3,0.1590061632574632,0.16622800383672326,0.7162789037967456
kmer2,z,correlation,kmeans,3,0.1590061632574632,0.16622800383672326,0.7162789037967456
kmer3,z+pca10,correlation,average,3,0.15899193395264166,0.16286927941089663,0.7166714244932915
all,z-length,cosine,spectral,6,0.15881855381971352,0.2563946817338053,0.793212960319726
ring+whitehead+syll,z-length,euclidean,spectral,4,0.158722984452604,0.17204781122933718,0.74147159577505
ring_spectrum,z,cosine,ward,5,0.15858182920417233,0.23235450663639676,0.7828646874107907
whitehead,z-length,euclidean,ward,3,0.15854905590916774,0.2183075409030254,0.7260562375107051
kmer2,z,cosine,ward,6,0.1585078505415496,0.2034683590844402,0.8276120468170141
kmer2,z,cosine,average,6,0.15849360475337215,0.21046321640949914,0.7984941478732515
knots,z,cosine,complete,6,0.15839362814688987,0.2303742746095091,0.793105909220668
knots,z+pca10,cosine,complete,6,0.15839362814688987,0.23037427460950907,0.793105909220668
kmer2,z,correlation,average,5,0.15824048114623718,0.2168414134259291,0.7944618898087353
shape (control),z,euclidean,average,6,0.15819922554494573,0.22523757242624382,0.743755352554953
shape (control),z+pca10,euclidean,average,6,0.15819922554494573,0.22523757242624382,0.743755352554953
kmer3,z+pca10,cosine,average,5,0.15807576251700267,0.20552549646699142,0.8159077933200114
kmer3,z+pca10,euclidean,kmeans,5,0.15793291463094758,0.19414452111431113,0.7639880102769054
kmer3,z+pca10,cosine,kmeans,5,0.15793291463094758,0.19414452111431113,0.7639880102769054
kmer3,z+pca10,correlation,kmeans,5,0.15793291463094758,0.19414452111431113,0.7639880102769054
ring_dual_permsym,z,cosine,dbscan_q5,6,0.15791936201037934,0.25296418489172734,0.7614544675992008
ring_autocorr,z-length,cosine,ward,2,0.15773286276171214,0.20692355811978377,0.6870182700542392
ring_autocorr,z-length,cosine,average,2,0.15773286276171214,0.20692355811978377,0.6870182700542392
ring_autocorr,z-length,correlation,ward,2,0.15773286276171214,0.20692355811978377,0.6870182700542392
ring_autocorr,z-length,correlation,average,2,0.15773286276171214,0.20692355811978377,0.6870182700542392
all,z+pca10,cosine,average,2,0.15773286276171214,0.20692355811978377,0.6870182700542392
whitehead,z,cosine,complete,5,0.15762305824883474,0.1913447764790411,0.7772623465600914
whitehead,z+pca10,cosine,complete,5,0.15762305824883474,0.1913447764790411,0.7772623465600914
kmer23,z,cosine,average,2,0.15756929920687818,0.16656399696081753,0.6889808735369682
kmer2,z,cosine,ward,2,0.15753957626075815,0.16120805145789102,0.6893733942335141
kmer2,z,correlation,ward,5,0.15748421032672427,0.1964592329148875,0.7875035683699686
letters,z,cosine,complete,2,0.15748312186592428,0.15212172203723312,0.6901584356266057
letters,z,correlation,complete,2,0.15748312186592428,0.15212172203723312,0.6901584356266057
letters,z+pca10,cosine,complete,2,0.15748312186592428,0.15212172203723312,0.6901584356266057
ring_dual,z-length,correlation,spectral,5,0.15739071397059085,0.1960099532980062,0.8007779046531545
kmer3,z,cosine,complete,5,0.1573633808971194,0.234140622252055,0.7590636597202398
kmer3,z,correlation,complete,5,0.1573633808971194,0.234140622252055,0.7590636597202398
knots,z-length,euclidean,spectral,6,0.157329797727914,0.2557590803198445,0.7974236368826719
kmer23,z,cosine,complete,2,0.1573069655049278,0.15770345345668296,0.7086069083642592
knots+ring,z,cosine,average,2,0.15729721853474038,0.12971274369152563,0.6932986011989724
knots+ring,z,correlation,average,2,0.15729721853474038,0.12971274369152563,0.6932986011989724
ring_dual,z+pca10,correlation,average,2,0.15729721853474038,0.12971274369152563,0.6932986011989724
ring_dual_permsym,z,cosine,complete,2,0.15729721853474038,0.12971274369152563,0.6932986011989724
ring_dual_permsym,z+pca10,euclidean,ward,2,0.15729721853474038,0.12971274369152563,0.6932986011989724
ring+whitehead+syll,z+pca10,correlation,average,2,0.15729721853474038,0.12971274369152563,0.6932986011989724
knots,z,euclidean,ward,4,0.157254517007247,0.19008381255692963,0.7363331430202683
knots,z+pca10,euclidean,ward,4,0.157254517007247,0.19008381255692963,0.7363331430202683
ring_dual_sym,z,correlation,spectral,2,0.15720648591797282,0.13872302448865245,0.7062517841849842
kmer2,z-length,euclidean,spectral,2,0.15717523738136605,0.12012534626722911,0.6964387667713388
kmer4,z,euclidean,spectral,2,0.15716448734909827,0.11952777065090454,0.6968312874678846
shape (control),z+pca10,correlation,ward,2,0.15712323468012723,0.12342409586199235,0.7027190979160719
shape (control),z+pca10,correlation,average,2,0.15712323468012723,0.12342409586199235,0.7027190979160719
kmer2,z,cosine,average,2,0.15712098441840583,0.1182518043752441,0.6991864116471596
shape (control),z+pca10,correlation,spectral,2,0.15711273335596254,0.11902137222354878,0.700363973736797
all,z+pca10,correlation,average,4,0.1570751330986947,0.15842750201026967,0.7724450471024835
kmer2,z+pca10,correlation,ward,6,0.15705486370630867,0.1965661415288746,0.8216171852697688
ring_spectrum,z+pca10,cosine,average,5,0.1570254461551919,0.21239135459162176,0.7699828718241508
shape (control),z-length,correlation,spectral,4,0.15659576937162245,0.17523429043831049,0.7405081358835284
whitehead,z-length,correlation,complete,5,0.15658393221760883,0.2300333981780845,0.7700899229232088
kmer23,z,cosine,ward,5,0.1565450202486865,0.19792817125596823,0.7730516699971453
ring_autocorr,z,cosine,complete,3,0.15652891685731482,0.16038031395597951,0.7194190693691123
all,z-length,correlation,spectral,6,0.15652489212710283,0.25511040804099683,0.793212960319726
ring_dual,z-length,euclidean,kmeans,4,0.1565118824121904,0.19406250473077505,0.7728375677990293
ring_dual,z-length,cosine,kmeans,4,0.1565118824121904,0.19406250473077505,0.7728375677990293
ring_dual,z-length,correlation,kmeans,4,0.1565118824121904,0.19406250473077505,0.7728375677990293
kmer23,z,cosine,average,6,0.15618062679960062,0.1804051448132338,0.7713745361119041
kmer2,z,correlation,average,6,0.15591731538046044,0.20834217256490561,0.7944618898087353
kmer23,z+pca10,correlation,spectral,5,0.1558613800329157,0.1997447295678083,0.8119825863545532
whitehead,z-length,correlation,complete,6,0.15586065296510856,0.21675251199146647,0.7700899229232088
kmer4,z+pca10,euclidean,spectral,6,0.1558551367484471,0.21588717706316335,0.8203325720810734
ring_dual_sym,z,euclidean,kmeans,4,0.15568473902065544,0.20979206483272222,0.7501427347987439
ring_dual_sym,z,cosine,kmeans,4,0.15568473902065544,0.20979206483272222,0.7501427347987439
ring_dual_sym,z,correlation,kmeans,4,0.15568473902065544,0.20979206483272222,0.7501427347987439
knots+ring,z+pca10,euclidean,average,4,0.15563411354434228,0.2567635986674388,0.7352983157293749
ring+whitehead+syll,z,correlation,complete,6,0.1554395325205724,0.21145871668874464,0.8118755352554953
knots+ring,z,correlation,complete,5,0.15540041412467712,0.23923024874561283,0.7809020839280616
letters,z+pca10,correlation,spectral,4,0.15539818485041315,0.1711738397145443,0.7733371395946331
knots,z-length,cosine,spectral,4,0.15538514317717783,0.17014610686408208,0.7792249500428204
letters,z,euclidean,kmeans,6,0.15524720468225292,0.19702527396697972,0.7998858121610048
letters,z,cosine,kmeans,6,0.15524720468225292,0.19702527396697972,0.7998858121610048
letters,z,correlation,kmeans,6,0.15524720468225292,0.19702527396697972,0.7998858121610048
letters,z+pca10,euclidean,kmeans,6,0.15524720468225292,0.19702527396697972,0.7998858121610048
letters,z+pca10,cosine,kmeans,6,0.15524720468225292,0.19702527396697972,0.7998858121610048
letters,z+pca10,correlation,kmeans,6,0.15524720468225292,0.19702527396697972,0.7998858121610048
shape (control),z,euclidean,average,5,0.15520435927712,0.2162034450381757,0.734905795032829
shape (control),z+pca10,euclidean,average,5,0.15520435927712,0.2162034450381757,0.734905795032829
kmer3,z,euclidean,spectral,6,0.15505524862543374,0.2165155104959867,0.8108050242649159
kmer2,z+pca10,euclidean,kmeans,6,0.1548503906667528,0.21789965194136215,0.8316443048815301
kmer2,z+pca10,cosine,kmeans,6,0.1548503906667528,0.21789965194136215,0.8316443048815301
kmer2,z+pca10,correlation,kmeans,6,0.1548503906667528,0.21789965194136215,0.8316443048815301
ring_dual_permsym,z+pca10,cosine,spectral,5,0.15472575934599928,0.20836247157605356,0.7467884670282615
syllable,z,cosine,complete,5,0.15446069284511163,0.24936473919338412,0.8010633742506423
syllable,z+pca10,cosine,complete,5,0.15446069284511163,0.24936473919338412,0.8010633742506423
kmer3,z+pca10,correlation,average,6,0.1544313107290557,0.2180325478995339,0.8179774479017985
all,z,correlation,complete,6,0.15418673102569788,0.2700677011938118,0.8135526691407365
ring_dual,z-length,euclidean,ward,6,0.1540720347843834,0.22544669424054345,0.8261490151298887
knots+ring,z+pca10,euclidean,average,5,0.15377022319380915,0.2534224613913964,0.7352983157293749
kmer4,z-length,euclidean,kmeans,4,0.1536251281790738,0.23251971355447662,0.6999000856408792
kmer4,z-length,cosine,kmeans,4,0.1536251281790738,0.23251971355447662,0.6999000856408792
kmer4,z-length,correlation,kmeans,4,0.1536251281790738,0.23251971355447662,0.6999000856408792
ring_spectrum,z,euclidean,spectral,6,0.15360290459236006,0.21462620422940015,0.8050956323151585
knots,z-length,euclidean,ward,4,0.153508693628914,0.21051067403008134,0.7397230944904367
kmer4,z-length,cosine,average,4,0.1534953315938045,0.14623547013289745,0.7291964030830717
kmer4,z-length,cosine,average,5,0.1533242536627454,0.1421691402839362,0.7291964030830717
kmer4,z-length,correlation,average,5,0.1533242536627454,0.1421691402839363,0.7291964030830717
ring_dual_permsym,z+pca10,cosine,complete,4,0.15325670243125783,0.21879943374498279,0.7445403939480446
whitehead,z-length,cosine,ward,3,0.15319405064935826,0.18880226784118379,0.7224165001427348
whitehead,z-length,cosine,average,3,0.15319405064935826,0.18880226784118379,0.7224165001427348
whitehead,z-length,correlation,average,3,0.15319405064935826,0.18880226784118379,0.7224165001427348
ring_spectrum,z,correlation,spectral,6,0.15307985074723182,0.2185541831418062,0.8084499000856409
ring_spectrum,z,euclidean,kmeans,3,0.15306511471644674,0.17428906896578475,0.7228090208392807
ring_spectrum,z,cosine,kmeans,3,0.15306511471644674,0.17428906896578475,0.7228090208392807
ring_spectrum,z,correlation,kmeans,3,0.15306511471644674,0.17428906896578475,0.7228090208392807
ring_spectrum,z+pca10,euclidean,kmeans,3,0.1530515402288931,0.16820083285472803,0.7232015415358264
ring_spectrum,z+pca10,cosine,kmeans,3,0.1530515402288931,0.16820083285472803,0.7232015415358264
ring_spectrum,z+pca10,correlation,kmeans,3,0.1530515402288931,0.16820083285472803,0.7232015415358264
ring_dual_permsym,z+pca10,euclidean,kmeans,4,0.15303279650152823,0.22009438384022392,0.7445403939480446
ring_dual_permsym,z+pca10,cosine,kmeans,4,0.15303279650152823,0.22009438384022392,0.7445403939480446
ring_dual_permsym,z+pca10,correlation,kmeans,4,0.15303279650152823,0.22009438384022392,0.7445403939480446
whitehead,z,correlation,average,5,0.15298263221929087,0.21103316339826994,0.7775478161575792
ring_dual_permsym,z+pca10,cosine,complete,5,0.15297907787958526,0.20509208186819552,0.7539608906651442
ring+whitehead+syll,z-length,cosine,average,3,0.1529761184846383,0.13158162336991386,0.7275906365972025
ring+whitehead+syll,z-length,correlation,average,3,0.1529761184846383,0.13158162336991386,0.7275906365972025
ring+whitehead+syll,z-length,cosine,complete,4,0.1529286799718784,0.18052962114582236,0.7713745361119041
knots+ring,z-length,cosine,average,3,0.15283927849318937,0.13318761887750924,0.7275906365972025
knots+ring,z-length,correlation,average,3,0.15283927849318937,0.13318761887750924,0.7275906365972025
kmer3,z+pca10,cosine,spectral,5,0.1527090459761675,0.18743865021147949,0.8047031116186126
kmer3,z+pca10,euclidean,kmeans,4,0.1526483546485334,0.15636750382341694,0.7391164715957751
kmer3,z+pca10,cosine,kmeans,4,0.1526483546485334,0.15636750382341694,0.7391164715957751
kmer3,z+pca10,correlation,kmeans,4,0.1526483546485334,0.15636750382341694,0.7391164715957751
kmer2,z,euclidean,ward,4,0.15257263962401568,0.181419329060595,0.7634884384813017
kmer3,z-length,cosine,average,4,0.15257188895837775,0.15358169027853794,0.7265201256066229
kmer3,z-length,correlation,average,4,0.15257188895837775,0.15358169027853794,0.7265201256066229
knots,z+pca10,cosine,spectral,4,0.15238366291354444,0.15574924373266116,0.7438267199543249
ring_dual_sym,z+pca10,cosine,average,3,0.1522530517622342,0.2462819548545902,0.7216314587496432
ring+whitehead+syll,z-length,euclidean,kmeans,4,0.15218771999286054,0.17578305985965756,0.7603482729089353
ring+whitehead+syll,z-length,cosine,kmeans,4,0.15218771999286054,0.17578305985965756,0.7603482729089353
ring+whitehead+syll,z-length,correlation,kmeans,4,0.15218771999286054,0.17578305985965756,0.7603482729089353
ring_dual_permsym,z+pca10,cosine,average,6,0.15194444801752394,0.2038855094354225,0.7537824721667142
ring+whitehead+syll,z,correlation,complete,5,0.15190093093042795,0.21126594880542018,0.788574079360548
ring+whitehead+syll,z-length,correlation,complete,4,0.15163686607397306,0.1801896597592906,0.7713745361119041
ring_dual,z-length,euclidean,spectral,6,0.15161738992648657,0.23304043907272706,0.8165144162146731
ring_autocorr,z-length,euclidean,spectral,6,0.1516083177830504,0.22795104642037411,0.816906936911219
kmer2,z+pca10,cosine,ward,6,0.1515597653493088,0.21053270504790425,0.8136597202397944
kmer3,z,cosine,average,6,0.15145388498276188,0.17074036176323146,0.7494290608050242
knots,z+pca10,euclidean,complete,4,0.15126229738417538,0.14109299128838743,0.7140308307165287
kmer4,z+pca10,cosine,average,5,0.15118038306354203,0.18731074153589972,0.7934984299172139
ring_autocorr,z+pca10,euclidean,kmeans,2,0.150963210687367,0.181627003421724,0.6833785326862689
ring_autocorr,z+pca10,cosine,kmeans,2,0.150963210687367,0.181627003421724,0.6833785326862689
ring_autocorr,z+pca10,correlation,kmeans,2,0.150963210687367,0.181627003421724,0.6833785326862689
kmer3,z,euclidean,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer3,z+pca10,euclidean,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer3,z+pca10,correlation,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer3,z-length,euclidean,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer4,z,euclidean,kmeans,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer4,z,euclidean,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer4,z,cosine,kmeans,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer4,z,correlation,kmeans,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer4,z-length,euclidean,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer23,z,euclidean,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer23,z,cosine,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer23,z,correlation,ward,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer23,z,correlation,average,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer23,z-length,cosine,average,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
kmer23,z-length,correlation,average,2,0.15092973473223098,0.17389204964937366,0.6837710533828147
ring_dual,z-length,cosine,spectral,4,0.1508799111304173,0.17030636553054476,0.7776548672566372
kmer4,z+pca10,euclidean,kmeans,2,0.15086579587366208,0.16117312393056105,0.6845560947759064
kmer4,z+pca10,cosine,kmeans,2,0.15086579587366208,0.16117312393056105,0.6845560947759064
kmer4,z+pca10,correlation,kmeans,2,0.15086579587366208,0.16117312393056105,0.6845560947759064
kmer2,z+pca10,correlation,average,5,0.1508472358025637,0.1390980065495396,0.7336925492435056
kmer2,z+pca10,cosine,ward,4,0.15074455026798722,0.15491779404166037,0.7332286611475878
knots,z,correlation,complete,2,0.1506857587862038,0.17211793168848682,0.7061447330859263
ring_spectrum,z,correlation,ward,4,0.1504798901019559,0.18114842402170103,0.769590351127605
kmer4,z+pca10,euclidean,ward,5,0.15047761983100844,0.20778442119942497,0.7804025121324579
shape (control),z,correlation,spectral,3,0.15046111613281357,0.19530257858585576,0.7172066799885812
