pres_id,bin,aut_class,start_length,r1,r2,cov_r1,cov_r2,cov_z,b1k_greedy_solved,b1k_covgreedy_solved,cov_helped_b1k,outcome,L_orig,L_cov,d_L,K_orig,K_cov,d_K,MK_orig,MK_cov,d_MK,S_orig,S_cov,d_S,xyimb_orig,xyimb_cov,d_xyimb,prio_orig,prio_cov,d_prio
625,8,106,24,YYYYYYYYXyyyyyyyx,YYXYxyX,XXXXXXYXyxYxxxxxxx,YXXXXXXXyxxxxxxxx,xyyyy,false,false,false,still_unsolved,24.0,35.0,11.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.7142857142857143,0.13095238095238093,66.28233333333333,77.71342857142857,11.431095238095239
628,7,110,25,YYYYYYYYXyyyyyyyx,YYXyXyyx,XyXyXYYxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,YYYYYYYxyyyyyyy,false,true,true,gain,25.0,41.0,16.0,5.0,19.0,14.0,3.0,15.0,12.0,1.0,1.0526315789473684,0.05263157894736836,0.6,0.024390243902439025,-0.5756097560975609,67.3372,194.32345057766366,126.98625057766367
632,6,111,25,YYYYYYYYXyyyyyyyx,YYYYXXYx,XXXXYxxxxxYXy,YXXXXXXXyxxxxxxxx,YYxyyyyyyyy,false,true,true,gain,25.0,30.0,5.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.6,0.6666666666666666,0.06666666666666665,60.5037,72.55666666666667,12.05296666666667
633,7,110,25,YYYYYYYYXyyyyyyyx,YYXyyxyx,xYxYxYxYxYxYxYxYXyXyXyXyXyXyXy,YYxYxyXyX,XYYxyy,false,true,true,gain,25.0,39.0,14.0,5.0,19.0,14.0,3.0,15.0,12.0,1.0,1.0,0.0,0.6,0.02564102564102564,-0.5743589743589743,67.3372,191.88241025641025,124.54521025641026
634,9,108,23,YYYYYYYXyyyyyyx,YYYXyyxx,XXyXXyXXyXXyXXYxxYxxYxxYxxx,YXXyXXyxYxxYxx,YYxyy,false,true,true,gain,23.0,41.0,18.0,4.0,13.0,9.0,2.0,8.0,6.0,1.25,1.0,-0.25,0.5652173913043478,0.36585365853658536,-0.19936373276776242,58.38919565217391,134.89639024390243,76.50719459172852
635,9,108,23,YYYYYYYXyyyyyyx,YYYXXyyx,xxYxxYxxYxxYXyXXyXXyXXy,YXXyXXyxYxxYxx,yyxYY,false,true,true,gain,23.0,37.0,14.0,4.0,13.0,9.0,2.0,8.0,6.0,1.25,1.0,-0.25,0.5652173913043478,0.2972972972972973,-0.26792009400705047,58.38919565217391,130.6707027027027,72.28150705052879
636,9,106,25,YYYYYYYYXyyyyyyyx,YYYXYxyX,XXXXXXYXyxYxxxxxxx,YXXXXXXXyxxxxxxxx,xyyyyy,false,false,false,still_unsolved,25.0,35.0,10.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.6,0.7142857142857143,0.11428571428571432,67.3372,77.71342857142857,10.37622857142857
637,9,106,25,YYYYYYYYXyyyyyyyx,YYYXyxYX,YXXXXXXyXYxxxxxxx,YXXXXXXXyxxxxxxxx,xyyy,false,false,false,still_unsolved,25.0,34.0,9.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.6,0.7058823529411765,0.10588235294117654,67.3372,76.68576470588235,9.348564705882353
638,9,106,25,YYYYYYYYXyyyyyyyx,YYYxyXYx,XXXXXXXXXXXyxxxxxxxYxxx,YxYxyX,xyX,false,false,false,still_unsolved,25.0,29.0,4.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.6,0.6551724137931034,0.05517241379310345,67.3372,71.5188275862069,4.181627586206901
639,9,106,25,YYYYYYYYXyyyyyyyx,YYYxYXyx,YxxxxxxxYXyXXXXXX,YxxxxxxxxyXXXXXXX,yyyX,false,false,false,still_unsolved,25.0,34.0,9.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.6,0.7058823529411765,0.10588235294117654,67.3372,76.68576470588235,9.348564705882353
