name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_453,YXXYx,YYYXYXyx,49,983 5934 9779 9962 10421 11093 13833 14758 18512 19224 28205 29736 34627 35207 38412 48214 48761 51458 53277 57811 64727 68474 69025 72718 81494 81524 82031 83248 84629 84839 93971 95241 99724 108426 110543 110768 113999 115949 120724 120984 124029 124810 127714 129575 131977 135664 143356 146358 156119,12,2
ac19_454,YYXXYYxyX,YYXyXyyxxx,1,984,21,2
ac19_455,YYXXX,YYYXXXyyyxxYX,1,985,8,2
ac19_458,YYXXYYx,YXYXyxx,25,988 10312 13461 15092 15869 16027 19770 23552 32770 38431 41508 42665 64154 73178 85271 93721 104977 117453 121751 125128 135673 136474 143311 146503 149384,58,2
ac19_459,YYXXX,YXXyXYx,47,989 2839 6592 23150 25901 26962 27020 32152 32838 35630 35867 39245 40303 42300 47114 47421 48199 50151 50751 51560 53978 54441 54870 59850 61544 62679 67182 75864 76467 80217 92511 93815 94407 95557 101576 107430 109647 113984 122220 128148 128532 135806 139634 140824 143407 149584 155046,10,2
ac19_461,YXXXYxx,YYXyxYXyx,24,992 4006 19148 26965 31568 36642 40194 47774 48548 55320 65703 75983 76517 76837 99793 104844 116908 126684 130632 134549 135432 146566 149441 154255,257,2
ac19_463,YXYXyx,YYYYXyXyyxx,6,994 7294 16885 46099 61177 91046,104,2
ac19_465,YXyXYxx,YYXXYXYxx,8,996 19223 73083 81230 96974 127791 134649 135469,45,2
ac19_466,YXXYXXX,YYXyXyXYx,10,997 28142 35786 48366 58317 69982 73634 101139 112743 134753,12,2
ac19_473,YYXXX,YYXXyxYXXXyxx,2,1004 55046,7,2
ac19_474,YYXXX,YYXXYXyyxYXyx,3,1006 63964 112343,8,2
ac19_477,YXYXyx,YYXyxYYxyXXXX,1,1009,24,2
ac19_479,YXyXYxx,YYYXYXyxYXyx,4,1012 1396 60457 117545,30,2
ac19_480,YXyXXyx,YYXYXyXyxyx,4,1013 13654 113521 146225,168,2
ac19_481,YYXXX,YYYYXyyxyyyxx,3,1014 73007 91645,9,2
ac19_482,YYXXX,YYXyyXYxyXyxxx,1,1015,13,2
ac19_483,YYXXXyXX,YXyXXYxxxyx,4,1016 29870 61320 151144,165,2
ac19_486,YXYXyx,YYXyXXyXYxx,28,1019 17238 18384 26486 31787 35154 36318 40839 44107 48662 60684 65206 72873 84291 84635 91668 93119 98053 99111 103083 106316 112451 116638 125674 136434 138261 149261 152054,26,2
ac19_489,YYXXX,YYYxyxyXyyx,6,1023 11846 84198 116027 130745 131712,11,2
ac19_490,YXXXX,YYXXyyx,22,1024 17893 19476 20422 25039 30451 31784 31957 66299 67639 79335 83374 104346 104647 106344 114070 117551 126850 140032 146302 148780 155600,9,2
ac19_492,YXXYx,YYXXyXYXYYxyxx,1,1026,24,2
ac19_493,YXYXyx,YYxYXyXXYXyyx,1,1027,29,2
ac19_497,YYXXXyX,YYxyXXYXXXyX,1,1031,15,2
ac19_498,YYYXXXX,YYYXyXyXXYx,1,1032,9,2
ac19_499,YYXXyxx,YYXXYXXyxYxx,1,1033,8,2
ac19_501,YXXyXYx,YXXYXXyx,21,1035 22189 23188 54736 60578 66575 78388 97875 100484 102698 117060 118354 132554 133322 134216 136074 136702 140507 142124 155516 156384,14,2
ac19_502,YXYxyx,YYXyxYxxx,22,1036 1835 10951 22350 28863 46516 54903 58416 59809 67329 67933 78631 80857 87670 100790 107156 112224 112313 117889 131947 136746 139712,28,2
ac19_506,YYXXX,YYXYxYXyXyyx,3,1040 47057 116687,15,2
ac19_508,YXXYx,YYXXYxYXYYXXyx,1,1042,10,2
ac19_509,YYXXyx,YYXYYxyXXXyxx,1,1043,10,2
ac19_512,YXXXYxx,YYYXyXXyxxx,2,1046 46880,15,2
ac19_513,YYXXXyx,YYXXXXyxYXX,2,1047 137361,16,2
ac19_514,YXXYx,YYXyxYxyX,16,1048 4753 5049 24803 45517 52284 64272 67162 80522 92556 98776 116902 125715 129468 134102 150424,15,2
ac19_518,YYXXX,YYYXyxxYYXyyyX,1,1052,13,2
ac19_519,YYXXyxx,YYXXyxxYX,4,1053 73075 108579 113784,8,2
ac19_520,YXYXX,YYYXXyXXXYYxyX,1,1054,17,2
ac19_521,YYXXyx,YYXYxxyXX,9,1056 36660 43129 66606 80878 81752 94408 130818 151695,7,2
ac19_525,YXyXXyx,YYYxxxyyXyX,1,1060,460,2
ac19_528,YXYXyxYXyx,YXyXYxyXYxyXYxx,1,1063,40,2
ac19_531,YYXXYx,YYXyXXYxxyXYx,1,1066,8,2
ac19_535,YYXXXYx,YYYYXXYX,8,1070 17565 47112 49770 58825 71206 106186 139543,25,2
ac19_536,YYXXyx,YYXyXXYxxyX,3,1071 90464 147159,20,2
ac19_538,YXYXYx,YYXyyXYXXYxYxYx,1,1073,51,2
ac19_539,YYXXX,YYXXYXYYXXyyx,3,1074 124023 142770,7,2
ac19_540,YYXXyx,YXyxxxxxyXXyx,1,1075,8,2
ac19_542,YXXYx,YYXXYxyXyyxyxx,1,1078,8,2
ac19_544,YYXXXXX,YYYxyXXXXXyx,1,1080,12,2
ac19_545,YXX,YYYXyyXYYXyXyx,2,1081 119204,7,2
ac19_546,YYXXYx,YYxyXYX,60,1082 2552 3389 5024 5908 8234 9322 11965 12173 18382 18688 19549 23853 24939 26245 28949 30450 36360 44531 46480 47865 61347 68119 70717 72378 76673 76925 77024 77258 77897 81794 82021 84889 90191 96727 102084 105367 108453 108820 109673 113839 117683 120278 120943 123163 123277 123396 128521 129218 134364 134665 144371 145262 145388 146478 148017 148904 152237 155543 156084,22,2
ac19_548,YXyXXXyx,YYxYxxxyxyX,2,1084 33584,481,2
ac19_551,YXYXyx,YYYxYXyXX,22,1087 7022 13717 17284 29223 38110 41399 44253 82480 88641 101469 108102 117762 119132 124074 132117 133916 135888 142880 149222 154381 155753,45,2
ac19_552,YXXYx,YYXXXYxYXyx,7,1088 7165 25276 56200 119950 130122 134984,11,2
ac19_553,YXXYxxyX,YYXYxxYXXyX,2,1089 29297,30,2
ac19_554,YXXYx,YYXXXYXyyxYYxx,2,1090 26157,51,2
ac19_555,YYXXXyX,YXyxYXXXyxx,16,1091 5089 8923 26851 36479 44034 54710 56750 59686 70467 74772 81095 90460 108712 130332 144781,213,2
ac19_556,YYXXX,YYXXXyyxYxYxyX,1,1092,9,2
ac19_559,YXYXyx,YYXYxYxyXyyXX,2,1095 133418,290,2
ac19_560,YYXXXyxx,YYXyXXyxx,3,1096 8514 153126,8,2
ac19_564,YXYXyx,YYYXyXXyyxYYx,2,1100 78314,144,2
ac19_565,YXYXYx,YYYXXYxYYXXyx,1,1101,10,2
ac19_566,YYXXX,YYYxYXXyyXXyxx,1,1102,34,2
ac19_568,YYXXX,YYXyXXYxyx,12,1104 5984 17116 32537 42078 60528 69361 75016 100841 130081 131408 135292,7,2
ac19_569,YXXXYxx,YYYXXyxxYX,7,1105 60446 104535 115795 124295 131480 156513,66,2
ac19_574,YYXXXyx,YYXyyxyxyxYx,1,1110,20,2
ac19_576,YYXXXyx,YYxxyXXyx,12,1112 6770 11042 23315 39146 62276 73995 83182 130239 142580 148664 153982,9,2
ac19_581,YXXYx,YYYXyXXXyyxxYx,1,1117,24,2
ac19_582,YYXXyx,YYXyXXXYXyxYx,1,1118,8,2
ac19_584,YXYxyx,YYYXXYYxxxxyx,1,1120,10,2
ac19_587,YXXYx,YYXYYXyXyxYx,5,1124 23158 30390 85062 102797,9,2
ac19_589,YYXXXyX,YYXXXyXYXXyx,1,1126,10,2
ac19_590,YXXyxYx,YYXYXXyxYYx,3,1128 12618 103988,15,2
ac19_594,YXXYx,YYYYXXyxyxxyX,3,1132 86846 106812,39,2
ac19_595,YXXX,YYXyyXYXXyXYx,1,1133,10,2
ac19_596,YXXXYxx,YYYYXXXyx,11,1134 45030 48738 67799 68317 69765 85857 96001 98117 108317 138311,30,2
ac19_597,YXXXYxx,YYYXXyxxxyXX,1,1135,9,2
ac19_599,YYXXX,YYxYXXyyXyXYx,4,1137 19527 60889 99316,11,2
ac19_602,YXyXXyx,YYYxxxxyX,6,1140 12032 33376 87381 96807 124089,21,2
ac19_604,YXXXYxx,YYXyxyXXYxx,3,1142 5366 142702,13,2
ac19_608,YYXXXXyx,YYXyXXXYxyx,1,1147,8,2
ac19_609,YXYXyx,YYXXyyxxxYXyx,2,1148 24104,40,2
ac19_611,YYXXYx,YYYYxyXYXXXYx,1,1150,23,2
ac19_612,YXXXyxx,YYXXXyyXyx,2,1151 34265,13,2
ac19_618,YXYXYx,YYYYxYXXXyx,4,1157 90639 101457 110810,42,2
ac19_619,YYXXX,YXyXYXyXYxxx,5,1158 5900 40733 108956 135502,14,2
ac19_621,YXXYx,YYYYXXYxYXYX,5,1160 74469 87376 90123 127672,39,2
ac19_623,YXYXyx,YYXXyXYxxxxYXyX,2,1162 38831,38,2
ac19_624,YYXXXyX,YYxxyxxxyXyX,1,1163,12,2
ac19_626,YXXyXYx,YYXXYXXX,29,1165 2727 4222 7841 8159 36139 46848 49605 70959 72262 72660 76406 81333 81560 87737 95970 96907 98823 100739 111892 117197 119855 120269 125886 127627 138891 145042 146926 156363,17,2
ac19_629,YXyXXYxyx,YYxyxYxyxx,15,1168 15001 15229 16705 32376 69597 71371 78889 90593 102647 107272 114530 127296 149963 150261,48,2
ac19_630,YXXYx,YYXXYYxyxxYXyX,1,1169,14,2
ac19_631,YXX,YYYXYYXyXXyX,2,1170 40061,11,2
ac19_633,YXXyXyxx,YYXXyxYXyxx,2,1172 53901,12,2
ac19_637,YYXXYx,YYYXXXyxx,6,1176 25338 38625 59694 96501 96553,8,2
ac19_639,YXYXYx,YYXYYxxYXXXyx,1,1178,35,2
ac19_640,YYXXX,YYXYxyxxyXyXyx,1,1179,9,2
ac19_642,YYXXyxx,YYYxYYXyX,5,1181 7867 27734 74042 153000,49,2
ac19_645,YXX,YYXXYxyXyyXyxYx,1,1184,9,2
ac19_646,YYXXyx,YYXXyXXyxxx,3,1185 105753 144567,7,2
ac19_648,YYXXXyx,YYXyyXYXYXX,3,1187 5964 83848,19,2
ac19_649,YXXXyXyX,YYXXXyyxxxx,1,1188,46,2
ac19_651,YXXXXYxYx,YYXYXyXyxx,2,1190 2504,39,2
ac19_652,YYXXyxx,YYXyxYXXyx,3,1191 10458 38128,25,2
ac19_653,YXYXyx,YYXyXXyxx,18,1192 3467 10389 34700 51004 51895 82026 101773 105045 106506 107432 110889 133781 135829 141851 145799 148289 150609,25,2
ac19_655,YXXYx,YYYYYXXYXYxyyX,2,1194 17486,8,2
ac19_657,YXX,YYXYxyyXyxx,2,1196 154813,9,2
ac19_660,YYXXX,YYXyXyxxxxxyX,2,1199 104717,11,2
ac19_661,YXXYx,YYXyxYYXXYXYx,3,1200 59580 80282,11,2
ac19_663,YXX,YYYYXyXXXyyx,1,1202,9,2
ac19_665,YXXYx,YYXYXyyx,45,1204 1702 6207 16649 21976 24339 26065 27898 31090 36610 37168 37922 45385 47053 51766 53396 55565 60191 61391 63645 65350 70668 71190 72990 77439 78387 79384 88438 97415 98965 110026 111780 118587 119382 121322 123501 126940 127094 129490 134294 134346 135391 144865 150814 151868,45,2
ac19_666,YYXXX,YYXXYxyXYXyyx,3,1205 32205 57882,10,2
ac19_669,YYXXXXYXXX,YYXyyxxxyyXYx,1,1208,22,2
ac19_672,YXYXXYx,YYXYxYXXyyx,3,1211 59470 132399,121,2
ac19_673,YXXX,YYYXXyXYxyXyX,1,1212,10,2
ac19_674,YYXXyxx,YYXXXyyxx,3,1213 92383 128334,8,2
ac19_675,YXYXYx,YYXyXYxYXXYxx,1,1214,40,2
ac19_676,YXXyxYx,YYxxxYXX,13,1215 9771 20104 60282 62938 68372 80290 86177 115617 117117 118522 139144 141962,21,2
ac19_677,YXYXYx,YYXXYxYxyXXyx,1,1216,41,2
ac19_678,YXYXyx,YYXXyXyxxyXYx,1,1217,11,2
ac19_682,YYXYxxx,YYxyXYx,42,1221 3643 6454 7703 10454 11072 17652 21943 21992 25213 31615 34427 35557 36428 47994 50368 53312 53987 57804 58189 62356 65369 72743 73191 74691 74863 77865 85991 87344 109478 110308 111094 112322 114388 122240 128068 130346 134168 135231 139424 143416 144335,25,2
ac19_683,YYXXyx,YXyXXYxxYXX,6,1222 3887 84865 98261 104125 130749,19,2
ac19_685,YYYXXXYXX,YYYXXXyxyx,1,1224,9,2
ac19_689,YXXXyxYx,YYXyyXYxx,8,1228 4895 57088 57575 85183 98824 123673 151871,31,2
ac19_691,YYXXyx,YYXyXXyxx,9,1230 24709 30220 99055 130473 131482 139577 154686 156250,10,2
ac19_693,YXXYx,YYYXyyyXyxYXYx,4,1232 102650 136881 139261,12,2
ac19_697,YXYXyx,YYXXyXyxx,30,1236 4433 5214 13511 18545 22026 32502 38671 40155 42780 49329 55434 56836 68658 70224 74710 74809 76480 76563 91408 94323 103170 107640 116019 119626 124113 125366 130261 152586 154222,20,2
ac19_698,YXYxyx,YYXyxyXYxYYxx,1,1237,12,2
ac19_699,YYXXyxxyX,YXXyXXyxx,3,1238 127642 131456,13,2
ac19_701,YXXXyXyX,YYXyxxyxxYx,2,1240 125669,47,2
ac19_702,YXYXX,YYXYXyXXXyXYxYx,1,1241,10,2
ac19_707,YXX,YYXyXXXyyxYxYx,1,1246,8,2
ac19_709,YYXXX,YYYXyyXXXYxyxx,1,1248,11,2
ac19_710,YYXXX,YYYXXXXyxxxyX,2,1249 155012,7,2
ac19_711,YXYXX,YYYxYXyyXyyxyxx,2,1250 51937,28,2
ac19_713,YYXXX,YYYYXyXyyx,7,1252 30692 31541 42942 62137 99959 143347,8,2
ac19_714,YXyxYXXyx,YYXyyxYxyXYxxx,1,1253,26,2
ac19_715,YYXXXXyXX,YXyxxYXXXXyxx,1,1254,41,2
ac19_716,YXYXyx,YYXXXYxxYxyXXyX,2,1255 88544,235,2
ac19_717,YYXXYx,YYxxyXyXyxxyX,1,1256,15,2
ac19_721,YXXYx,YYYXYxyXyyyxYX,4,1260 56348 72810 83099,42,2
ac19_725,YXXXyXYx,YYXXXXXXX,5,1264 22575 53633 152384 155498,34,2
ac19_726,YXXYx,YYXXXYXYxYx,6,1265 5933 65258 84373 93024 124923,10,2
ac19_728,YXYxyx,YYXXXyyXyyx,1,1267,50,2
ac19_731,YXXyXYx,YYxyxyXXX,9,1270 19623 97388 99559 102249 105454 112835 136361 140694,53,2
ac19_732,YYXXX,YYXXXXXyxxYxyx,1,1271,11,2
ac19_733,YYXXyxx,YYYxxyXYxyX,1,1272,70,2
ac19_735,YXXXXYx,YYXXXXyxx,10,1275 2718 7951 18023 45424 64544 66799 69205 139116 140618,14,2
ac19_736,YYXXX,YYYYXyXyxyX,9,1276 26908 51033 76908 77183 104467 106788 119545 141850,12,2
ac19_738,YYXXYx,YYXYxxyXXYxYX,1,1278,10,2
ac19_739,YXYXyx,YYYxxYXyyXX,4,1279 30301 73752 126110,139,2
ac19_740,YXYXyx,YYXyXXXYx,27,1280 1900 5360 26795 32741 32904 35755 39372 46238 54488 56047 57538 60295 68042 79830 80480 83988 85228 92757 96658 99088 121208 126378 131758 139757 141278 147649,24,2
ac19_741,YYXXyxYxyx,YYXyXYxyxYx,1,1281,9,2
ac19_742,YYXXYx,YYXYxxYXyXXYx,1,1282,17,2
ac19_743,YYXXYx,YYYXXYYxxxyXX,1,1283,41,2
ac19_745,YYYXXXX,YYXXyXXYxyxx,2,1285 108168,19,2
ac19_747,YYXXyxx,YYXYxxYXX,9,1288 18582 29677 38078 66363 87145 124779 138368 151772,19,2
ac19_750,YXXYx,YYXXYxYxyxyXyX,1,1292,10,2
ac19_751,YXXYXXyX,YYXyXyxYxyx,1,1293,23,2
ac19_752,YXyXYxx,YYYXXyxYxyX,3,1294 37137 114880,12,2
ac19_753,YYXXYx,YYXXYXyxYYx,3,1295 23807 95001,9,2
ac19_754,YYXXXXyX,YXXyXYxxxyx,1,1296,13,2
ac19_758,YXXXyXYx,YYXXXXyyXYx,2,1300 149370,30,2
ac19_759,YXYXYx,YYYYXyXyyXYxxYXYx,1,1302,27,2
ac19_761,YXXYxxyX,YYYxyXXXYXX,3,1304 3137 109899,7,2
ac19_764,YXXYx,YYYXXXYxyx,10,1307 33556 34121 41825 77871 96848 102060 102241 116640 129608,17,2
ac19_767,YXXyxYx,YYXXYxxYX,9,1310 34647 38266 75490 78103 83582 97425 101201 151586,15,2
ac19_768,YXXyxYx,YYxYXYXYxYX,5,1311 7762 43815 61767 156226,37,2
ac19_769,YXXXyxYx,YYYxYXXyX,6,1312 14033 33332 53947 61374 85086,51,2
ac19_770,YXXyxYx,YYXyxyXYXyx,5,1313 14812 20345 42289 113063,19,2
ac19_771,YXXYx,YYXXyxyXYx,12,1314 13187 31969 58962 60229 66486 100769 125581 135046 139597 139725 139810,9,2
ac19_772,YXXYx,YYYXXYxYXXXYYx,1,1315,11,2
ac19_773,YYXXyx,YYXyXYXyxxx,4,1317 10906 18211 21811,17,2
ac19_774,YYXXYx,YXXYxxYXXyx,4,1318 64889 107906 145982,26,2
ac19_775,YXYXyx,YYYXXXXyyXYxx,1,1319,98,2
ac19_776,YYXXXyx,YYYYxyyXyyx,2,1320 21971,25,2
ac19_779,YXYXX,YYYxYXYXyyXXyyx,1,1323,30,2
ac19_780,YYXXX,YYYYYXXyXXXXyx,1,1324,14,2
ac19_781,YYXXyx,YYXXyxyXyyxxx,1,1326,111,2
ac19_783,YXXX,YYYXyXYxyXyyx,2,1328 7795,12,2
ac19_786,YXyXYxx,YYXXyyxYxyX,3,1331 15257 72328,10,2
ac19_787,YYXXyx,YYXXXXyyxxxYX,1,1332,16,2
ac19_788,YXX,YYXyXXYxyXyXYYx,1,1333,9,2
ac19_789,YXYXyx,YYXyyXXYYxx,5,1334 22745 86011 90772 146982,226,2
ac19_790,YYXXX,YYXyXXyxyxxxx,3,1335 19817 48129,11,2
ac19_791,YXyxYXXyx,YYYXXyXyxYXyX,5,1336 3759 5527 20914 121303,29,2
ac19_792,YXyXXyx,YYxyxYxyxYX,9,1337 16540 39687 54919 57680 94569 129430 135827 135972,45,2
ac19_794,YYXXYx,YYxyXyxxYXX,3,1339 71080 77435,8,2
ac19_795,YXYXYx,YXyXYXyxYxx,6,1340 42525 46183 59436 80139 150080,48,2
ac19_797,YXyXXyx,YYxyXYXyxyx,5,1342 15714 15931 51484 117844,15,2
ac19_798,YXYXyx,YYYYXyXXXyxYX,1,1343,16,2
ac19_799,YYXXX,YYXyxxxyXXyx,4,1345 18736 77063 111303,7,2
ac19_800,YYXXXyX,YYXXXXXXX,7,1346 9285 14860 16776 19829 25884 72265,7,2
ac19_801,YXXYx,YYXYXyXyxYxyx,5,1347 27479 41114 72937 125725,10,2
ac19_804,YXXYx,YYXYYXYXyXyxx,3,1351 78934 130140,9,2
ac19_808,YXXX,YYYYXyXXYXyyX,2,1355 15415,12,2
ac19_809,YYXXyxx,YYXYXXYxYx,3,1356 87862 88182,23,2
ac19_811,YXXXyxYx,YYXyXYXyx,5,1358 7640 76637 79704 145486,9,2
ac19_812,YXXYx,YYXYXXyyXyxYxx,1,1359,16,2
ac19_813,YXYXYx,YYYYYXXyyXyxx,1,1360,16,2
ac19_816,YYXXYx,YYYYXXYYYXyyx,1,1363,11,2
ac19_817,YYXXXyX,YYxyXXXyXXYX,1,1364,14,2
ac19_818,YYXXXYX,YYxYXyyXXYX,3,1365 89873 109024,78,2
ac19_819,YXXyXYx,YXyxYXXX,28,1366 3614 20793 22751 23666 33510 33859 40526 41208 46015 59002 65710 82729 90090 90734 97012 98078 102863 109605 110654 111391 112020 114778 114879 117687 122860 130271 151917,14,2
ac19_821,YYXXYx,YYYYXYYxYYXXX,1,1368,13,2
ac19_825,YXXyXyx,YYxxyxYXyX,11,1372 3959 14085 20960 25219 34292 57262 63267 92640 132124 152540,18,2
ac19_826,YXXyxYx,YYxxYXYxyX,10,1373 32395 33874 52049 63903 68730 68740 105514 110813 131339,31,2
ac19_827,YXXYx,YYXXYYxYxYXyX,4,1374 44108 78698 151034,10,2
ac19_828,YYXXyx,YYXyXXYxyyXYx,1,1375,53,2
ac19_835,YXX,YYYYYxyyXyyyx,4,1383 44640 85592 117220,22,2
ac19_836,YXXYx,YYYXyyyXYxYXYx,4,1384 43817 111671 142811,39,2
ac19_837,YYXXX,YXyXXyXYxxxyxx,5,1385 58110 90410 113789 147000,13,2
ac19_838,YYXXX,YYYXYXXXXXyxx,3,1386 11338 17768,22,2
ac19_839,YYXXX,YYXYXXyyXYxYX,3,1387 21781 72065,28,2
ac19_840,YYXXXyXX,YYXyXYxyXXX,1,1388,30,2
ac19_842,YYXXX,YYYYxyyXyyyx,3,1390 37662 118573,9,2
ac19_844,YXXYx,YYYXYYXXYxyyyx,3,1392 17973 143435,13,2
ac19_846,YXXYx,YYYXXYxxyxyyX,3,1394 17282 67421,46,2
ac19_847,YYXXX,YYYYXXXXYXXX,2,1397 116046,7,2
ac19_848,YYXXX,YYXYxyXyX,20,1398 6591 18370 30811 48991 50555 56519 65782 65811 69614 79887 94968 95532 104724 108130 114633 115739 126057 128329 150296,14,2
ac19_849,YXyxYXXyx,YYXyXYxyXX,5,1399 1667 25507 60937 84709,26,2
ac19_850,YXXXyxx,YYYXXXyxyX,2,1400 5500,38,2
ac19_851,YXYXX,YYYYxxyXyyXyyx,1,1401,70,2
ac19_852,YYYXXXX,YXYXyXXXYxx,2,1402 106694,50,2
ac19_853,YXXYxxyx,YXYxYxxyxYx,3,1403 46580 113508,15,2
ac19_854,YYXXYx,YYYxyyxyyXX,4,1404 40817 150681 156354,12,2
ac19_857,YXXYxxyX,YYXXyxxYxyX,3,1407 2802 81334,16,2
ac19_858,YXyxYXXyx,YYXyyXXYxx,1,1408,42,2
ac19_859,YXyXXyx,YYXyxYXyxyx,5,1409 7378 49966 106590 136525,16,2
ac19_861,YXYxYXXYx,YYYxYXXXYx,1,1411,43,2
ac19_862,YYXXyxx,YYXXyxxyXXyx,1,1412,12,2
ac19_863,YXYXyx,YYXXYYXXXyXYx,1,1413,16,2
ac19_864,YXXYx,YYXyXYYxxxyyX,2,1414 8940,12,2
ac19_865,YYYXXXX,YYYXXYXYXyX,3,1415 8171 68734,15,2
ac19_867,YXXYx,YYYXXXXyyxyxYx,1,1417,15,2
ac19_868,YXXXX,YYYXyXyyx,4,1418 22212 48963 53755,11,2
ac19_870,YXXyxYx,YXXYxxyX,20,1420 22440 26058 27868 37635 43414 45445 58287 60499 77424 79001 92256 103125 117937 124330 133626 134419 136854 151250 155958,41,2
ac19_873,YYXXYYx,YYXyxYXyx,17,1423 5794 5834 16990 20353 21116 52892 58828 70429 70605 73084 75501 100759 101809 110925 120594 141983,24,2
ac19_874,YYXXXyx,YYXYYXXXyyX,2,1424 96250,13,2
ac19_876,YXXYx,YYXXXXyxYYxx,2,1426 124003,19,2
ac19_878,YXXyXYx,YYYXyXYYXXyX,1,1428,12,2
ac19_879,YXXXyxx,YYYXXXyXyx,2,1429 62613,7,2
ac19_881,YXXX,YYxYXyyXXyx,4,1431 36254 50844 125402,9,2
ac19_882,YXyxYXXyx,YYXXXXXyXX,1,1432,47,2
ac19_884,YYXXyx,YYXXXYxyXYx,3,1434 10371 46982,76,2
ac19_885,YXXyxYx,YYXYxxxYXXyX,2,1435 37615,44,2
ac19_888,YXXYx,YYXYXYxYxyXyX,5,1438 20720 28295 29683 102437,10,2
ac19_890,YXXYx,YYYXXXyxyxx,6,1441 14617 88617 95637 98922 133104,11,2
ac19_891,YXXYx,YYYYXXXyxyyxx,2,1442 36575,16,2
ac19_892,YYXXYXyxx,YYXXYXXYYx,1,1443,10,2
ac19_893,YYXXXYX,YYxxYXXXyxyX,2,1444 30564,24,2
ac19_895,YXXYx,YYYYYxYXXyyXyx,3,1446 96898 123400,10,2
ac19_896,YYXXX,YXXXXXXyxYxxxx,2,1447 42303,9,2
ac19_897,YXYXyx,YYYXXXyXYYxyx,1,1448,78,2
ac19_903,YYXXX,YXYxYXXyXXyxx,2,1456 45136,43,2
ac19_904,YXXXyxYx,YYXXXyxyXYx,2,1457 107218,17,2
ac19_905,YYXXYx,YYYXyXXyxxx,2,1459 20574,19,2
ac19_907,YYXyxYXXYxyXyx,YYXyxYYXyxYXyyx,2,1461 144553,42,2
ac19_908,YXXX,YYYxYXyyXXXyx,2,1462 129641,18,2
ac19_912,YYXXYx,YYXYXXYxx,6,1466 30952 46509 86979 90980 150448,9,2
ac19_916,YXXYx,YYXXyxxxxxyXyX,1,1472,11,2
ac19_918,YYYXXXX,YYXXXyxYX,7,1474 4206 83411 87673 127067 127513 134368,20,2
ac19_921,YYXXXYX,YYXXyXXYxxyx,2,1477 62916,37,2
ac19_923,YXXYx,YYXyxyXXYxx,6,1479 10549 53658 70857 122528 153897,15,2
ac19_924,YXXyxYx,YYxYXYYxYXYX,1,1480,38,2
ac19_925,YXXX,YYYXyXyyXYx,5,1481 21882 22927 86669 104382,11,2
ac19_926,YYXXX,YYXyXYxxxyXyyx,1,1482,9,2
ac19_927,YXX,YYxYXyyXYXyx,6,1483 23542 80006 88714 114945 145889,10,2
ac19_928,X,YYXXXyxx,4,1485 106355 116239 124674,7,2
ac19_929,YXyXXyx,YYXyyxyX,12,1486 10249 29698 46206 55579 63550 72759 73415 98475 110470 110577 151429,30,2
ac19_930,YXyXXyX,YYYXXyXyxyx,5,1487 7190 59871 84015 138409,19,2
ac19_931,YXYXYx,YYYxYXyXXyx,6,1488 5394 61520 129215 136072 137365,41,2
ac19_932,YXXXX,YYYXyxyyX,6,1489 47975 50663 75768 109947 126158,12,2
ac19_933,YYXYxYxyx,YXYxxYXyx,5,1490 18033 104084 124922 139501,17,2
ac19_934,YXXXyXXyx,YYYxxxyxyX,1,1491,36,2
ac19_935,YXYXyx,YYXXyyxYxYXXX,1,1492,17,2
ac19_937,YYYXXXYYx,YYXYYxxyXX,1,1494,20,2
ac19_938,YYXXXyX,YYYXYxyyXXyX,1,1495,10,2
ac19_940,YXYxyx,YYXXXXyyxYxyx,1,1497,21,2
ac19_942,YXXyXXYx,YYXXXyyxx,4,1499 25518 56849 81669,25,2
ac19_943,YXYXXYx,YYXyxxxxyXyX,1,1500,21,2
ac19_944,YYXXXyx,YYYXXXyyyXYx,1,1501,12,2
ac19_946,YYXXYXX,YYYXXXyyxYX,7,1503 46457 54471 67493 113623 122344 140864,9,2
ac19_947,YXXX,YYYYXXyyyyx,5,1504 41548 96315 133709 140559,15,2
ac19_948,YYXXYx,YYXYYXXyyxYYx,1,1505,9,2
ac19_951,YXXyXYx,YXXYxxyX,16,1508 27841 32733 36266 46410 50450 59156 62099 73514 85538 105901 119165 121091 126673 145517 152569,10,2
ac19_956,YYXXyx,YXYxyXXXyxx,5,1513 4795 37230 84569 106329,112,2
ac19_961,YYXXYx,YYYYxYXXXyXYx,1,1518,16,2
ac19_962,YYXXXYX,YYXyxxyXXXYx,2,1519 68462,26,2
ac19_963,YYXXXYX,YYYXXXYYXyX,3,1520 2627 133018,48,2
ac19_968,YXXYx,YYYXYYXyXYx,7,1525 7293 27977 35496 70004 87035 93402,10,2
ac19_969,YYXXYXyyx,YYYXXYXXXXX,4,1526 19973 72707 117116,487,2
ac19_970,YYXXyx,YYXXyxx,15,1527 16302 18013 19919 26094 33341 34575 57803 73841 74400 101382 102373 105027 118362 138194,6,2
ac19_971,YXYXyx,YYXXyXYxxyXYx,1,1528,20,2
ac19_972,YXYXX,YYXXXXyyXYYxYX,1,1529,23,2
ac19_975,YXYXyxYXyx,YXyXYxYXXyx,4,1532 38000 94781 110195,46,2
ac19_977,YXYxyx,YYXyxxYxYYx,6,1534 63434 70943 103357 119776 131759,26,2
