name,arm,solved,nodes_explored,path_length,budget,max_relator_length
ac19_1056,greedy,1,34,22,10000,48
ac19_10560,greedy,1,32,20,10000,48
ac19_10561,greedy,1,88,21,10000,48
ac19_10562,greedy,1,722,61,10000,48
ac19_10563,greedy,1,178,21,10000,48
ac19_10564,greedy,1,6,5,10000,48
ac19_10565,greedy,1,11,10,10000,48
ac19_10566,greedy,1,3270,39,10000,48
ac19_10567,greedy,1,6,5,10000,48
ac19_10568,greedy,1,4,3,10000,48
ac19_10569,greedy,1,10,7,10000,48
ac19_1057,greedy,1,9,8,10000,48
ac19_10570,greedy,1,31,13,10000,48
ac19_10571,greedy,1,5,4,10000,48
ac19_10572,greedy,1,12,10,10000,48
ac19_10573,greedy,1,1052,73,10000,48
ac19_10574,greedy,1,4749,44,10000,48
ac19_10575,greedy,1,14,9,10000,48
ac19_10576,greedy,1,8588,197,10000,48
ac19_10577,greedy,1,9,7,10000,48
ac19_10578,greedy,1,4,3,10000,48
ac19_10579,greedy,1,16,12,10000,48
ac19_1058,greedy,1,13,12,10000,48
ac19_10580,greedy,1,8,7,10000,48
ac19_10581,greedy,1,48,25,10000,48
ac19_10582,greedy,1,298,68,10000,48
ac19_10583,greedy,1,18,8,10000,48
ac19_10584,greedy,0,10000,,10000,48
ac19_10585,greedy,1,156,38,10000,48
ac19_10586,greedy,1,161,20,10000,48
ac19_10587,greedy,1,10,9,10000,48
ac19_10588,greedy,1,4,3,10000,48
ac19_10589,greedy,1,11,8,10000,48
ac19_1059,greedy,1,5,4,10000,48
ac19_10590,greedy,1,8,7,10000,48
ac19_10591,greedy,1,358,34,10000,48
ac19_10592,greedy,1,21,9,10000,48
ac19_10593,greedy,1,7,6,10000,48
ac19_10594,greedy,1,43,11,10000,48
ac19_10595,greedy,1,180,47,10000,48
ac19_10596,greedy,1,10,9,10000,48
ac19_10597,greedy,1,9,8,10000,48
ac19_10598,greedy,1,6,5,10000,48
ac19_10599,greedy,1,1491,151,10000,48
ac19_106,greedy,1,3340,231,10000,48
ac19_1060,greedy,1,10,9,10000,48
ac19_10600,greedy,1,7,6,10000,48
ac19_10601,greedy,1,129,35,10000,48
ac19_10602,greedy,1,76,24,10000,48
ac19_10603,greedy,1,4,3,10000,48
ac19_10604,greedy,1,14,13,10000,48
ac19_10605,greedy,1,1324,88,10000,48
ac19_10606,greedy,1,7,6,10000,48
ac19_10607,greedy,1,15,13,10000,48
ac19_10608,greedy,1,7,6,10000,48
ac19_10609,greedy,1,733,93,10000,48
ac19_1061,greedy,1,6,5,10000,48
ac19_10610,greedy,1,11,10,10000,48
ac19_10611,greedy,1,2558,112,10000,48
ac19_10612,greedy,1,13,12,10000,48
ac19_10613,greedy,1,9,8,10000,48
ac19_10614,greedy,1,13,12,10000,48
ac19_10615,greedy,1,122,44,10000,48
ac19_10616,greedy,1,7,6,10000,48
ac19_10617,greedy,1,8471,53,10000,48
ac19_10618,greedy,1,11,10,10000,48
ac19_10619,greedy,1,10,8,10000,48
ac19_1062,greedy,0,10000,,10000,48
ac19_10620,greedy,1,21,16,10000,48
ac19_10621,greedy,1,7,6,10000,48
ac19_10622,greedy,1,11,10,10000,48
ac19_10623,greedy,1,9,8,10000,48
ac19_10624,greedy,1,5,4,10000,48
ac19_10625,greedy,1,14,12,10000,48
ac19_10626,greedy,1,6,5,10000,48
ac19_10627,greedy,1,5,4,10000,48
ac19_10628,greedy,1,269,16,10000,48
ac19_10629,greedy,1,6,5,10000,48
ac19_1063,greedy,1,1616,58,10000,48
ac19_10630,greedy,1,35,16,10000,48
ac19_10631,greedy,1,6,5,10000,48
ac19_10632,greedy,1,1090,81,10000,48
ac19_10633,greedy,1,732,94,10000,48
ac19_10634,greedy,1,48,26,10000,48
ac19_10635,greedy,1,5,4,10000,48
ac19_10636,greedy,1,9,7,10000,48
ac19_10637,greedy,1,20,9,10000,48
ac19_10638,greedy,1,7,6,10000,48
ac19_10639,greedy,1,5,4,10000,48
ac19_1064,greedy,1,5,4,10000,48
ac19_10640,greedy,1,7,6,10000,48
ac19_10641,greedy,1,503,73,10000,48
ac19_10642,greedy,1,6,5,10000,48
ac19_10643,greedy,1,9,8,10000,48
ac19_10644,greedy,1,60,28,10000,48
ac19_10645,greedy,1,4,3,10000,48
ac19_10646,greedy,1,6,5,10000,48
ac19_10647,greedy,1,11,10,10000,48
ac19_10648,greedy,1,7,6,10000,48
ac19_10649,greedy,1,55,14,10000,48
ac19_1065,greedy,1,230,11,10000,48
ac19_10650,greedy,1,3300,185,10000,48
ac19_10651,greedy,1,54,11,10000,48
ac19_10652,greedy,1,1114,91,10000,48
ac19_10653,greedy,1,21,10,10000,48
ac19_10654,greedy,1,42,22,10000,48
ac19_10655,greedy,1,8,7,10000,48
ac19_10656,greedy,1,11,8,10000,48
ac19_10657,greedy,1,353,31,10000,48
ac19_10658,greedy,1,271,50,10000,48
ac19_10659,greedy,1,421,30,10000,48
ac19_1066,greedy,1,14,11,10000,48
ac19_10660,greedy,1,6,5,10000,48
ac19_10661,greedy,1,1984,138,10000,48
ac19_10662,greedy,1,14,12,10000,48
ac19_10663,greedy,1,2168,107,10000,48
ac19_10664,greedy,1,10,9,10000,48
ac19_10665,greedy,1,510,14,10000,48
ac19_10666,greedy,1,9,8,10000,48
ac19_10667,greedy,1,6,5,10000,48
ac19_10668,greedy,1,10,9,10000,48
ac19_10669,greedy,1,5,4,10000,48
ac19_1067,greedy,1,96,15,10000,48
ac19_10670,greedy,1,13,11,10000,48
ac19_10671,greedy,1,8,6,10000,48
ac19_10672,greedy,1,11,10,10000,48
ac19_10673,greedy,1,49,11,10000,48
ac19_10674,greedy,1,10,9,10000,48
ac19_10675,greedy,1,97,19,10000,48
ac19_10676,greedy,1,8,7,10000,48
ac19_10677,greedy,1,6,5,10000,48
ac19_10678,greedy,1,7,6,10000,48
ac19_10679,greedy,1,13,12,10000,48
ac19_1068,greedy,1,420,36,10000,48
ac19_10680,greedy,1,8,7,10000,48
ac19_10681,greedy,1,5,4,10000,48
ac19_10682,greedy,1,6,5,10000,48
ac19_10683,greedy,1,546,51,10000,48
ac19_10684,greedy,1,47,23,10000,48
ac19_10685,greedy,1,191,45,10000,48
ac19_10686,greedy,1,10,8,10000,48
ac19_10687,greedy,1,10,9,10000,48
ac19_10688,greedy,1,11,8,10000,48
ac19_10689,greedy,1,71,24,10000,48
ac19_1069,greedy,1,4,3,10000,48
ac19_10690,greedy,1,11,10,10000,48
ac19_10691,greedy,1,11,10,10000,48
ac19_10692,greedy,1,1808,137,10000,48
ac19_10693,greedy,1,5,4,10000,48
ac19_10694,greedy,1,9,8,10000,48
ac19_10695,greedy,1,87,24,10000,48
ac19_10696,greedy,1,10,8,10000,48
ac19_10697,greedy,1,13,10,10000,48
ac19_10698,greedy,1,47,13,10000,48
ac19_10699,greedy,1,19,15,10000,48
ac19_107,greedy,1,5773,56,10000,48
ac19_1070,greedy,1,8,7,10000,48
ac19_10700,greedy,1,55,11,10000,48
ac19_10701,greedy,1,267,16,10000,48
ac19_10702,greedy,1,10,9,10000,48
ac19_10703,greedy,1,4074,18,10000,48
ac19_10704,greedy,1,715,51,10000,48
ac19_10705,greedy,1,10,9,10000,48
ac19_10706,greedy,1,19,8,10000,48
ac19_10707,greedy,1,10,8,10000,48
ac19_10708,greedy,1,17,11,10000,48
ac19_10709,greedy,1,36,9,10000,48
ac19_1071,greedy,1,1974,168,10000,48
ac19_10710,greedy,1,402,40,10000,48
ac19_10711,greedy,1,36,9,10000,48
ac19_10712,greedy,1,10,9,10000,48
ac19_10713,greedy,1,5,4,10000,48
ac19_10714,greedy,1,7,6,10000,48
ac19_10715,greedy,1,20,14,10000,48
ac19_10716,greedy,1,131,37,10000,48
ac19_10717,greedy,1,10,9,10000,48
ac19_10718,greedy,1,6,5,10000,48
ac19_10719,greedy,1,942,40,10000,48
ac19_1072,greedy,1,233,59,10000,48
ac19_10720,greedy,1,10,8,10000,48
ac19_10721,greedy,1,49,24,10000,48
ac19_10722,greedy,1,33,20,10000,48
ac19_10723,greedy,1,6,5,10000,48
ac19_10724,greedy,1,10,9,10000,48
ac19_10725,greedy,1,7,6,10000,48
ac19_10726,greedy,1,8,7,10000,48
ac19_10727,greedy,1,592,98,10000,48
ac19_10728,greedy,1,14,8,10000,48
ac19_10729,greedy,1,1090,97,10000,48
ac19_1073,greedy,1,401,68,10000,48
ac19_10730,greedy,1,21,9,10000,48
ac19_10731,greedy,1,47,24,10000,48
ac19_10732,greedy,1,6,5,10000,48
ac19_10733,greedy,1,86,23,10000,48
ac19_10734,greedy,1,13,11,10000,48
ac19_10735,greedy,1,5,4,10000,48
ac19_10736,greedy,1,311,64,10000,48
ac19_10737,greedy,1,9,8,10000,48
ac19_10738,greedy,1,7,6,10000,48
ac19_10739,greedy,1,13,12,10000,48
ac19_1074,greedy,1,275,62,10000,48
ac19_10740,greedy,1,13,11,10000,48
ac19_10741,greedy,1,21,15,10000,48
ac19_10742,greedy,1,727,85,10000,48
ac19_10743,greedy,1,363,41,10000,48
ac19_10744,greedy,1,7,6,10000,48
ac19_10745,greedy,1,1996,51,10000,48
ac19_10746,greedy,1,440,50,10000,48
ac19_10747,greedy,1,5,4,10000,48
ac19_10748,greedy,1,9,8,10000,48
ac19_10749,greedy,1,7,6,10000,48
ac19_1075,greedy,1,115,22,10000,48
ac19_10750,greedy,1,14,12,10000,48
ac19_10751,greedy,1,15,12,10000,48
ac19_10752,greedy,1,12,9,10000,48
ac19_10753,greedy,1,10,9,10000,48
ac19_10754,greedy,1,50,12,10000,48
ac19_10755,greedy,1,3,2,10000,48
ac19_10756,greedy,1,6,5,10000,48
ac19_10757,greedy,1,7,6,10000,48
ac19_10758,greedy,1,2947,182,10000,48
ac19_10759,greedy,1,275,30,10000,48
ac19_1076,greedy,1,4,3,10000,48
ac19_10760,greedy,1,21,15,10000,48
ac19_10761,greedy,1,11,9,10000,48
ac19_10762,greedy,1,58,27,10000,48
ac19_10763,greedy,1,9,8,10000,48
ac19_10764,greedy,1,6,5,10000,48
ac19_10765,greedy,1,403,61,10000,48
ac19_10766,greedy,1,35,21,10000,48
ac19_10767,greedy,1,8,7,10000,48
ac19_10768,greedy,1,13,9,10000,48
ac19_10769,greedy,1,11,10,10000,48
ac19_1077,greedy,1,27,13,10000,48
ac19_10770,greedy,1,6,5,10000,48
ac19_10771,greedy,1,15,12,10000,48
ac19_10772,greedy,1,8,7,10000,48
ac19_10773,greedy,1,11,10,10000,48
ac19_10774,greedy,1,1459,52,10000,48
ac19_10775,greedy,0,10000,,10000,48
ac19_10776,greedy,1,14,12,10000,48
ac19_10777,greedy,1,13,11,10000,48
ac19_10778,greedy,1,9,8,10000,48
ac19_10779,greedy,1,12,11,10000,48
ac19_1078,greedy,1,21,15,10000,48
ac19_10780,greedy,1,6,5,10000,48
ac19_10781,greedy,1,19,8,10000,48
ac19_10782,greedy,1,7,6,10000,48
ac19_10783,greedy,1,8,7,10000,48
ac19_10784,greedy,1,12,11,10000,48
ac19_10785,greedy,1,8,7,10000,48
ac19_10786,greedy,1,7,6,10000,48
ac19_10787,greedy,1,178,39,10000,48
ac19_10788,greedy,1,9,7,10000,48
ac19_10789,greedy,1,44,18,10000,48
ac19_1079,greedy,1,13,10,10000,48
ac19_10790,greedy,1,230,12,10000,48
ac19_10791,greedy,1,61,12,10000,48
ac19_10792,greedy,1,11,8,10000,48
ac19_10793,greedy,1,7,6,10000,48
ac19_10794,greedy,1,15,13,10000,48
ac19_10795,greedy,1,94,34,10000,48
ac19_10796,greedy,1,12,10,10000,48
ac19_10797,greedy,1,14,12,10000,48
ac19_10798,greedy,1,54,16,10000,48
ac19_10799,greedy,1,1114,90,10000,48
ac19_108,greedy,1,2011,49,10000,48
ac19_1080,greedy,1,10,6,10000,48
ac19_10800,greedy,1,9,7,10000,48
ac19_10801,greedy,1,11,9,10000,48
ac19_10802,greedy,1,6,5,10000,48
ac19_10803,greedy,1,41,11,10000,48
ac19_10804,greedy,1,40,9,10000,48
ac19_10805,greedy,1,109,35,10000,48
ac19_10806,greedy,1,7,6,10000,48
ac19_10807,greedy,1,24,9,10000,48
ac19_10808,greedy,1,23,8,10000,48
ac19_10809,greedy,1,105,36,10000,48
ac19_1081,greedy,1,12,11,10000,48
ac19_10810,greedy,1,1073,31,10000,48
ac19_10811,greedy,0,10000,,10000,48
ac19_10812,greedy,1,47,25,10000,48
ac19_10813,greedy,1,12,11,10000,48
ac19_10814,greedy,1,10,9,10000,48
ac19_10815,greedy,1,79,26,10000,48
ac19_10816,greedy,1,60,19,10000,48
ac19_10817,greedy,1,324,48,10000,48
ac19_10818,greedy,1,7,6,10000,48
ac19_10819,greedy,1,126,28,10000,48
ac19_1082,greedy,1,12,7,10000,48
ac19_10820,greedy,1,1965,51,10000,48
ac19_10821,greedy,1,13,11,10000,48
ac19_10822,greedy,1,648,40,10000,48
ac19_10823,greedy,1,5,4,10000,48
ac19_10824,greedy,1,105,27,10000,48
ac19_10825,greedy,1,399,64,10000,48
ac19_10826,greedy,0,10000,,10000,48
ac19_10827,greedy,1,21,15,10000,48
ac19_10828,greedy,1,56,15,10000,48
ac19_10829,greedy,1,6,5,10000,48
ac19_1083,greedy,1,12,9,10000,48
ac19_10830,greedy,1,5,4,10000,48
ac19_10831,greedy,1,60,14,10000,48
ac19_10832,greedy,1,18,9,10000,48
ac19_10833,greedy,1,42,22,10000,48
ac19_10834,greedy,1,2003,146,10000,48
ac19_10835,greedy,1,4,3,10000,48
ac19_10836,greedy,1,78,16,10000,48
ac19_10837,greedy,1,6,5,10000,48
ac19_10838,greedy,1,12,10,10000,48
ac19_10839,greedy,1,10,7,10000,48
ac19_1084,greedy,1,4,3,10000,48
ac19_10840,greedy,1,35,22,10000,48
ac19_10841,greedy,1,7,6,10000,48
ac19_10842,greedy,1,7,6,10000,48
ac19_10843,greedy,1,9,7,10000,48
ac19_10844,greedy,1,61,28,10000,48
ac19_10845,greedy,1,85,18,10000,48
ac19_10846,greedy,1,93,23,10000,48
ac19_10847,greedy,1,1847,141,10000,48
ac19_10848,greedy,1,316,12,10000,48
ac19_10849,greedy,1,18,11,10000,48
ac19_1085,greedy,1,19,9,10000,48
ac19_10850,greedy,1,9,7,10000,48
ac19_10851,greedy,1,1941,8,10000,48
ac19_10852,greedy,1,85,20,10000,48
ac19_10853,greedy,1,11,10,10000,48
ac19_10854,greedy,1,8935,145,10000,48
ac19_10855,greedy,1,37,22,10000,48
ac19_10856,greedy,1,13,12,10000,48
ac19_10857,greedy,1,6,5,10000,48
ac19_10858,greedy,1,66,29,10000,48
ac19_10859,greedy,1,6,5,10000,48
ac19_1086,greedy,1,63,30,10000,48
ac19_10860,greedy,1,50,13,10000,48
ac19_10861,greedy,1,22,11,10000,48
ac19_10862,greedy,1,7,6,10000,48
ac19_10863,greedy,1,37,23,10000,48
ac19_10864,greedy,1,6,5,10000,48
ac19_10865,greedy,1,9,8,10000,48
ac19_10866,greedy,1,63,10,10000,48
ac19_10867,greedy,1,5,4,10000,48
ac19_10868,greedy,1,25,10,10000,48
ac19_10869,greedy,1,4,3,10000,48
ac19_1087,greedy,1,3943,18,10000,48
ac19_10870,greedy,1,13,12,10000,48
ac19_10871,greedy,1,59,24,10000,48
ac19_10872,greedy,1,21,15,10000,48
ac19_10873,greedy,1,6,5,10000,48
ac19_10874,greedy,1,12,10,10000,48
ac19_10875,greedy,1,13,11,10000,48
ac19_10876,greedy,1,9,8,10000,48
ac19_10877,greedy,1,11,10,10000,48
ac19_10878,greedy,1,7,6,10000,48
ac19_10879,greedy,1,5,4,10000,48
ac19_1088,greedy,1,6,5,10000,48
ac19_10880,greedy,1,4166,126,10000,48
ac19_10881,greedy,1,183,48,10000,48
ac19_10882,greedy,1,29,13,10000,48
ac19_10883,greedy,1,9,8,10000,48
ac19_10884,greedy,1,12,11,10000,48
ac19_10885,greedy,1,4494,27,10000,48
ac19_10886,greedy,1,243,25,10000,48
ac19_10887,greedy,1,18,12,10000,48
ac19_10888,greedy,1,5,4,10000,48
ac19_10889,greedy,1,9,7,10000,48
ac19_1089,greedy,1,42,10,10000,48
ac19_10890,greedy,1,11,9,10000,48
ac19_10891,greedy,1,14,10,10000,48
ac19_10892,greedy,1,12,10,10000,48
ac19_10893,greedy,1,8,7,10000,48
ac19_10894,greedy,1,1464,156,10000,48
ac19_10895,greedy,1,4496,25,10000,48
ac19_10896,greedy,1,9,8,10000,48
ac19_10897,greedy,1,39,21,10000,48
ac19_10898,greedy,1,6,5,10000,48
ac19_10899,greedy,1,1255,83,10000,48
ac19_109,greedy,0,10000,,10000,48
ac19_1090,greedy,1,12,9,10000,48
ac19_10900,greedy,1,255,11,10000,48
ac19_10901,greedy,1,16,7,10000,48
ac19_10902,greedy,1,7,6,10000,48
ac19_10903,greedy,1,79,14,10000,48
ac19_10904,greedy,1,25,10,10000,48
ac19_10905,greedy,1,82,30,10000,48
ac19_10906,greedy,1,2500,16,10000,48
ac19_10907,greedy,1,187,50,10000,48
ac19_10908,greedy,1,7,6,10000,48
ac19_10909,greedy,1,12,10,10000,48
ac19_1091,greedy,1,84,18,10000,48
ac19_10910,greedy,1,3248,150,10000,48
ac19_10911,greedy,1,117,38,10000,48
ac19_10912,greedy,1,11,8,10000,48
ac19_10913,greedy,1,4808,54,10000,48
ac19_10914,greedy,1,29,15,10000,48
ac19_10915,greedy,1,49,11,10000,48
ac19_10916,greedy,1,31,20,10000,48
ac19_10917,greedy,1,7,6,10000,48
ac19_10918,greedy,1,6,5,10000,48
ac19_10919,greedy,1,9069,43,10000,48
ac19_1092,greedy,1,27,11,10000,48
ac19_10920,greedy,1,3543,156,10000,48
ac19_10921,greedy,1,8,7,10000,48
ac19_10922,greedy,1,6,5,10000,48
ac19_10923,greedy,1,4,3,10000,48
ac19_10924,greedy,1,15,13,10000,48
ac19_10925,greedy,1,10,9,10000,48
ac19_10926,greedy,1,104,37,10000,48
ac19_10927,greedy,1,313,66,10000,48
ac19_10928,greedy,1,121,24,10000,48
ac19_10929,greedy,1,14,12,10000,48
ac19_1093,greedy,1,53,12,10000,48
ac19_10930,greedy,1,35,20,10000,48
ac19_10931,greedy,1,12,7,10000,48
ac19_10932,greedy,1,7,6,10000,48
ac19_10933,greedy,1,4,3,10000,48
ac19_10934,greedy,1,2469,15,10000,48
ac19_10935,greedy,1,4,3,10000,48
ac19_10936,greedy,1,173,27,10000,48
ac19_10937,greedy,1,6,5,10000,48
ac19_10938,greedy,1,5,4,10000,48
ac19_10939,greedy,1,541,79,10000,48
ac19_1094,greedy,1,5,4,10000,48
ac19_10940,greedy,1,4832,188,10000,48
ac19_10941,greedy,1,15,9,10000,48
ac19_10942,greedy,1,6,5,10000,48
ac19_10943,greedy,1,61,13,10000,48
ac19_10944,greedy,1,6,5,10000,48
ac19_10945,greedy,1,222,23,10000,48
ac19_10946,greedy,1,7,6,10000,48
ac19_10947,greedy,1,9,8,10000,48
ac19_10948,greedy,1,41,11,10000,48
ac19_10949,greedy,1,15,10,10000,48
ac19_1095,greedy,1,107,21,10000,48
ac19_10950,greedy,1,110,27,10000,48
ac19_10951,greedy,1,6,5,10000,48
ac19_10952,greedy,1,11,9,10000,48
ac19_10953,greedy,1,113,26,10000,48
ac19_10954,greedy,1,9,8,10000,48
ac19_10955,greedy,1,9,8,10000,48
ac19_10956,greedy,1,347,44,10000,48
ac19_10957,greedy,1,7,6,10000,48
ac19_10958,greedy,1,7,6,10000,48
ac19_10959,greedy,1,178,39,10000,48
ac19_1096,greedy,1,12,11,10000,48
ac19_10960,greedy,1,77,19,10000,48
ac19_10961,greedy,1,65,13,10000,48
ac19_10962,greedy,1,6,5,10000,48
ac19_10963,greedy,1,43,7,10000,48
ac19_10964,greedy,1,9,8,10000,48
ac19_10965,greedy,1,11,9,10000,48
ac19_10966,greedy,1,59,25,10000,48
ac19_10967,greedy,1,660,102,10000,48
ac19_10968,greedy,1,10,8,10000,48
ac19_10969,greedy,1,55,13,10000,48
ac19_1097,greedy,1,344,59,10000,48
ac19_10970,greedy,1,17,15,10000,48
ac19_10971,greedy,1,8,7,10000,48
ac19_10972,greedy,1,36,11,10000,48
ac19_10973,greedy,1,9,8,10000,48
ac19_10974,greedy,1,14,12,10000,48
ac19_10975,greedy,1,4,3,10000,48
ac19_10976,greedy,1,2508,146,10000,48
ac19_10977,greedy,1,178,41,10000,48
ac19_10978,greedy,1,6,5,10000,48
ac19_10979,greedy,1,11,9,10000,48
ac19_1098,greedy,1,17,7,10000,48
ac19_10980,greedy,1,9,8,10000,48
ac19_10981,greedy,1,4,3,10000,48
ac19_10982,greedy,1,10,8,10000,48
ac19_10983,greedy,1,11,10,10000,48
ac19_10984,greedy,1,4673,23,10000,48
ac19_10985,greedy,1,4,3,10000,48
ac19_10986,greedy,1,5,4,10000,48
ac19_10987,greedy,1,347,37,10000,48
ac19_10988,greedy,1,1053,113,10000,48
ac19_10989,greedy,1,659,32,10000,48
ac19_1099,greedy,1,345,54,10000,48
ac19_10990,greedy,1,3322,41,10000,48
ac19_10991,greedy,1,6,5,10000,48
ac19_10992,greedy,1,6,5,10000,48
ac19_10993,greedy,1,108,34,10000,48
ac19_10994,greedy,1,62,29,10000,48
ac19_10995,greedy,1,7,6,10000,48
ac19_10996,greedy,1,163,46,10000,48
ac19_10997,greedy,1,25,18,10000,48
ac19_10998,greedy,1,49,11,10000,48
ac19_10999,greedy,1,11,10,10000,48
ac19_11,greedy,1,6,5,10000,48
ac19_110,greedy,1,5351,56,10000,48
ac19_1100,greedy,1,5,4,10000,48
ac19_11000,greedy,1,3503,15,10000,48
ac19_11001,greedy,1,564,82,10000,48
ac19_11002,greedy,1,6,5,10000,48
ac19_11003,greedy,1,8,7,10000,48
ac19_11004,greedy,1,6,5,10000,48
ac19_11005,greedy,1,64,15,10000,48
ac19_11006,greedy,1,232,52,10000,48
ac19_11007,greedy,1,9,8,10000,48
ac19_11008,greedy,1,458,48,10000,48
ac19_11009,greedy,1,49,14,10000,48
ac19_1101,greedy,1,140,23,10000,48
ac19_11010,greedy,1,54,13,10000,48
ac19_11011,greedy,1,154,30,10000,48
ac19_11012,greedy,1,8,7,10000,48
ac19_11013,greedy,1,44,12,10000,48
ac19_11014,greedy,1,8,7,10000,48
ac19_11015,greedy,1,115,37,10000,48
ac19_11016,greedy,1,7,6,10000,48
ac19_11017,greedy,1,355,34,10000,48
ac19_11018,greedy,1,49,24,10000,48
ac19_11019,greedy,1,7,6,10000,48
ac19_1102,greedy,1,25,18,10000,48
ac19_11020,greedy,1,275,33,10000,48
ac19_11021,greedy,1,6,5,10000,48
ac19_11022,greedy,1,65,15,10000,48
ac19_11023,greedy,1,7,6,10000,48
ac19_11024,greedy,1,57,13,10000,48
ac19_11025,greedy,1,54,8,10000,48
ac19_11026,greedy,1,7,6,10000,48
ac19_11027,greedy,1,18,10,10000,48
ac19_11028,greedy,1,22,15,10000,48
ac19_11029,greedy,1,6,5,10000,48
ac19_1103,greedy,1,8,7,10000,48
ac19_11030,greedy,1,11,9,10000,48
ac19_11031,greedy,1,8,6,10000,48
ac19_11032,greedy,1,8,7,10000,48
ac19_11033,greedy,1,6,5,10000,48
ac19_11034,greedy,1,8,7,10000,48
ac19_11035,greedy,1,6,5,10000,48
ac19_11036,greedy,1,11,9,10000,48
ac19_11037,greedy,1,207,46,10000,48
ac19_11038,greedy,1,8,7,10000,48
ac19_11039,greedy,1,6,5,10000,48
ac19_1104,greedy,1,67,16,10000,48
ac19_11040,greedy,1,16,14,10000,48
ac19_11041,greedy,1,9,8,10000,48
ac19_11042,greedy,1,5,4,10000,48
ac19_11043,greedy,1,22,9,10000,48
ac19_11044,greedy,1,11,9,10000,48
ac19_11045,greedy,1,202,46,10000,48
ac19_11046,greedy,1,10,8,10000,48
ac19_11047,greedy,1,9,8,10000,48
ac19_11048,greedy,1,6,5,10000,48
ac19_11049,greedy,1,7,6,10000,48
ac19_1105,greedy,1,7,6,10000,48
ac19_11050,greedy,1,33,12,10000,48
ac19_11051,greedy,1,60,15,10000,48
ac19_11052,greedy,1,9,8,10000,48
ac19_11053,greedy,1,32,14,10000,48
ac19_11054,greedy,1,5,4,10000,48
ac19_11055,greedy,1,6,5,10000,48
ac19_11056,greedy,1,11,7,10000,48
ac19_11057,greedy,1,62,29,10000,48
ac19_11058,greedy,1,8,7,10000,48
ac19_11059,greedy,1,21,15,10000,48
ac19_1106,greedy,1,44,17,10000,48
ac19_11060,greedy,1,7,6,10000,48
ac19_11061,greedy,1,9,8,10000,48
ac19_11062,greedy,1,21,9,10000,48
ac19_11063,greedy,1,111,37,10000,48
ac19_11064,greedy,1,10,9,10000,48
ac19_11065,greedy,1,1115,96,10000,48
ac19_11066,greedy,1,9,8,10000,48
ac19_11067,greedy,1,7,6,10000,48
ac19_11068,greedy,1,13,11,10000,48
ac19_11069,greedy,1,12,11,10000,48
ac19_1107,greedy,1,12,11,10000,48
ac19_11070,greedy,1,3541,145,10000,48
ac19_11071,greedy,1,26,10,10000,48
ac19_11072,greedy,1,268,29,10000,48
ac19_11073,greedy,1,13,12,10000,48
ac19_11074,greedy,0,10000,,10000,48
ac19_11075,greedy,1,110,38,10000,48
ac19_11076,greedy,1,7,6,10000,48
ac19_11077,greedy,1,13,12,10000,48
ac19_11078,greedy,1,5,4,10000,48
ac19_11079,greedy,1,64,14,10000,48
ac19_1108,greedy,1,12,8,10000,48
ac19_11080,greedy,1,29,18,10000,48
ac19_11081,greedy,1,21,15,10000,48
ac19_11082,greedy,1,5,4,10000,48
ac19_11083,greedy,1,9,8,10000,48
ac19_11084,greedy,1,3359,17,10000,48
ac19_11085,greedy,1,11,10,10000,48
ac19_11086,greedy,1,15,14,10000,48
ac19_11087,greedy,1,9,8,10000,48
ac19_11088,greedy,1,10,8,10000,48
ac19_11089,greedy,1,6,5,10000,48
ac19_1109,greedy,1,268,28,10000,48
ac19_11090,greedy,1,11,9,10000,48
ac19_11091,greedy,1,8,6,10000,48
ac19_11092,greedy,1,131,36,10000,48
ac19_11093,greedy,1,273,35,10000,48
ac19_11094,greedy,1,5,4,10000,48
ac19_11095,greedy,1,5,4,10000,48
ac19_11096,greedy,1,6,5,10000,48
ac19_11097,greedy,1,25,12,10000,48
ac19_11098,greedy,1,6,5,10000,48
ac19_11099,greedy,1,10,8,10000,48
ac19_111,greedy,1,385,40,10000,48
ac19_1110,greedy,1,10,9,10000,48
ac19_11100,greedy,1,9,8,10000,48
ac19_11101,greedy,1,65,21,10000,48
ac19_11102,greedy,1,9,8,10000,48
ac19_11103,greedy,1,8,7,10000,48
ac19_11104,greedy,1,357,33,10000,48
ac19_11105,greedy,1,176,21,10000,48
ac19_11106,greedy,1,4,3,10000,48
ac19_11107,greedy,1,57,10,10000,48
ac19_11108,greedy,1,662,34,10000,48
ac19_11109,greedy,1,4,3,10000,48
ac19_1111,greedy,1,97,15,10000,48
ac19_11110,greedy,1,12,11,10000,48
ac19_11111,greedy,1,275,28,10000,48
ac19_11112,greedy,1,137,46,10000,48
ac19_11113,greedy,1,17,8,10000,48
ac19_11114,greedy,1,1324,89,10000,48
ac19_11115,greedy,1,275,27,10000,48
ac19_11116,greedy,1,2054,13,10000,48
ac19_11117,greedy,1,2789,118,10000,48
ac19_11118,greedy,1,41,16,10000,48
ac19_11119,greedy,1,12,10,10000,48
ac19_1112,greedy,1,27,11,10000,48
ac19_11120,greedy,1,1956,54,10000,48
ac19_11121,greedy,1,11,10,10000,48
ac19_11122,greedy,1,6,5,10000,48
ac19_11123,greedy,1,334,37,10000,48
ac19_11124,greedy,1,63,15,10000,48
ac19_11125,greedy,1,6,5,10000,48
ac19_11126,greedy,1,2418,15,10000,48
ac19_11127,greedy,1,51,12,10000,48
